rate_id,fleet_id,vehicle_type_id,daily_rate_pkr,hourly_rate_pkr,km_rate_pkr,outstation_mult,night_surcharge_pct,airport_surcharge_pkr,security_deposit_pkr,min_hours,cancellation_fee_pct,fuel_included,driver_included,effective_from,effective_to,booking_type_id,booking_type_name
RC000412,FL003,VT016,7468.0,600,15,1.2,10,4000,20000,4,15,False,True,2022-01-01,2026-12-31,BT008,Wedding
RC000413,FL003,VT016,5277.0,600,15,1.2,10,4000,20000,4,15,False,True,2022-01-01,2026-12-31,BT003,Corporate
RC000414,FL003,VT016,7968.0,600,15,1.2,10,4000,20000,4,15,False,True,2022-01-01,2026-12-31,BT007,Tourism / Northern Areas
RC000415,FL003,VT016,4976.0,600,15,1.2,10,4000,20000,4,15,False,True,2022-01-01,2026-12-31,BT006,Monthly Contract
RC000416,FL003,VT016,6495.0,600,15,1.2,10,4000,20000,4,15,False,True,2022-01-01,2026-12-31,BT004,Event
RC000417,FL003,VT017,11786.0,1100,25,1.2,10,4000,40000,4,15,False,False,2022-01-01,2026-12-31,BT002,City Ride
RC000418,FL003,VT017,11697.0,1100,25,1.2,10,4000,40000,4,15,False,True,2022-01-01,2026-12-31,BT001,Airport Transfer
RC000419,FL003,VT017,16373.0,1100,25,1.2,10,4000,40000,4,15,False,True,2022-01-01,2026-12-31,BT005,Intercity
RC000420,FL003,VT017,19578.0,1100,25,1.2,10,4000,40000,4,15,False,True,2022-01-01,2026-12-31,BT008,Wedding
RC000421,FL003,VT017,14579.0,1100,25,1.2,10,4000,40000,4,15,False,True,2022-01-01,2026-12-31,BT003,Corporate
RC000422,FL003,VT017,15951.0,1100,25,1.2,10,4000,40000,4,15,False,True,2022-01-01,2026-12-31,BT007,Tourism / Northern Areas
RC000423,FL003,VT017,9065.0,1100,25,1.2,10,4000,40000,4,15,False,True,2022-01-01,2026-12-31,BT006,Monthly Contract
RC000424,FL003,VT017,16236.0,1100,25,1.2,10,4000,40000,4,15,False,True,2022-01-01,2026-12-31,BT004,Event
RC000425,FL003,VT018,16467.0,1800,35,1.2,10,4000,50000,4,15,False,False,2022-01-01,2026-12-31,BT002,City Ride
RC000426,FL003,VT018,21501.0,1800,35,1.2,10,4000,50000,4,15,False,True,2022-01-01,2026-12-31,BT001,Airport Transfer
RC000427,FL003,VT018,20785.0,1800,35,1.2,10,4000,50000,4,15,False,True,2022-01-01,2026-12-31,BT005,Intercity
RC000428,FL003,VT018,23333.0,1800,35,1.2,10,4000,50000,4,15,False,True,2022-01-01,2026-12-31,BT008,Wedding
RC000429,FL003,VT018,20141.0,1800,35,1.2,10,4000,50000,4,15,False,True,2022-01-01,2026-12-31,BT003,Corporate
RC000430,FL003,VT018,21253.0,1800,35,1.2,10,4000,50000,4,15,False,True,2022-01-01,2026-12-31,BT007,Tourism / Northern Areas
RC000431,FL003,VT018,13153.0,1800,35,1.2,10,4000,50000,4,15,False,True,2022-01-01,2026-12-31,BT006,Monthly Contract
RC000432,FL003,VT018,22381.0,1800,35,1.2,10,4000,50000,4,15,False,True,2022-01-01,2026-12-31,BT004,Event
RC000433,FL004,VT001,4107.0,400,12,1.2,10,4000,10000,4,15,False,False,2022-01-01,2026-12-31,BT002,City Ride
RC000434,FL004,VT001,3877.0,400,12,1.2,10,4000,10000,4,15,False,True,2022-01-01,2026-12-31,BT001,Airport Transfer
RC000435,FL004,VT001,4731.0,400,12,1.2,10,4000,10000,4,15,False,True,2022-01-01,2026-12-31,BT005,Intercity
RC000436,FL004,VT001,5631.0,400,12,1.2,10,4000,10000,4,15,False,True,2022-01-01,2026-12-31,BT008,Wedding
RC000437,FL004,VT001,4013.0,400,12,1.2,10,4000,10000,4,15,False,True,2022-01-01,2026-12-31,BT003,Corporate
RC000438,FL004,VT001,5307.0,400,12,1.2,10,4000,10000,4,15,False,True,2022-01-01,2026-12-31,BT007,Tourism / Northern Areas
RC000439,FL004,VT001,3124.0,400,12,1.2,10,4000,10000,4,15,False,True,2022-01-01,2026-12-31,BT006,Monthly Contract
RC000440,FL004,VT001,5608.0,400,12,1.2,10,4000,10000,4,15,False,True,2022-01-01,2026-12-31,BT004,Event
RC000441,FL004,VT002,5789.0,500,14,1.2,10,4000,15000,4,15,False,False,2022-01-01,2026-12-31,BT002,City Ride
RC000442,FL004,VT002,5880.0,500,14,1.2,10,4000,15000,4,15,False,True,2022-01-01,2026-12-31,BT001,Airport Transfer
RC000443,FL004,VT002,6725.0,500,14,1.2,10,4000,15000,4,15,False,True,2022-01-01,2026-12-31,BT005,Intercity
RC000444,FL004,VT002,7392.0,500,14,1.2,10,4000,15000,4,15,False,True,2022-01-01,2026-12-31,BT008,Wedding
RC000445,FL004,VT002,4877.0,500,14,1.2,10,4000,15000,4,15,False,True,2022-01-01,2026-12-31,BT003,Corporate
RC000446,FL004,VT002,6463.0,500,14,1.2,10,4000,15000,4,15,False,True,2022-01-01,2026-12-31,BT007,Tourism / Northern Areas
RC000447,FL004,VT002,4454.0,500,14,1.2,10,4000,15000,4,15,False,True,2022-01-01,2026-12-31,BT006,Monthly Contract
RC000448,FL004,VT002,7013.0,500,14,1.2,10,4000,15000,4,15,False,True,2022-01-01,2026-12-31,BT004,Event
RC000449,FL004,VT003,7158.0,700,18,1.2,10,4000,20000,4,15,False,False,2022-01-01,2026-12-31,BT002,City Ride
RC000450,FL004,VT003,7762.0,700,18,1.2,10,4000,20000,4,15,False,True,2022-01-01,2026-12-31,BT001,Airport Transfer
RC000451,FL004,VT003,8616.0,700,18,1.2,10,4000,20000,4,15,False,True,2022-01-01,2026-12-31,BT005,Intercity
RC000452,FL004,VT003,6441.0,700,18,1.2,10,4000,20000,4,15,False,True,2022-01-01,2026-12-31,BT008,Wedding
RC000453,FL004,VT003,6678.0,700,18,1.2,10,4000,20000,4,15,False,True,2022-01-01,2026-12-31,BT003,Corporate
RC000454,FL004,VT003,8071.0,700,18,1.2,10,4000,20000,4,15,False,True,2022-01-01,2026-12-31,BT007,Tourism / Northern Areas
RC000455,FL004,VT003,6230.0,700,18,1.2,10,4000,20000,4,15,False,True,2022-01-01,2026-12-31,BT006,Monthly Contract
RC000456,FL004,VT003,10217.0,700,18,1.2,10,4000,20000,4,15,False,True,2022-01-01,2026-12-31,BT004,Event
RC000457,FL004,VT004,7605.0,650,17,1.2,10,4000,20000,4,15,False,False,2022-01-01,2026-12-31,BT002,City Ride
RC000458,FL004,VT004,7917.0,650,17,1.2,10,4000,20000,4,15,False,True,2022-01-01,2026-12-31,BT001,Airport Transfer
RC000459,FL004,VT004,7795.0,650,17,1.2,10,4000,20000,4,15,False,True,2022-01-01,2026-12-31,BT005,Intercity
RC000460,FL004,VT004,7769.0,650,17,1.2,10,4000,20000,4,15,False,True,2022-01-01,2026-12-31,BT008,Wedding
RC000461,FL004,VT004,7851.0,650,17,1.2,10,4000,20000,4,15,False,True,2022-01-01,2026-12-31,BT003,Corporate
RC000462,FL004,VT004,9556.0,650,17,1.2,10,4000,20000,4,15,False,True,2022-01-01,2026-12-31,BT007,Tourism / Northern Areas
RC000463,FL004,VT004,5545.0,650,17,1.2,10,4000,20000,4,15,False,True,2022-01-01,2026-12-31,BT006,Monthly Contract
RC000464,FL004,VT004,8526.0,650,17,1.2,10,4000,20000,4,15,False,True,2022-01-01,2026-12-31,BT004,Event
RC000465,FL004,VT005,11367.0,1000,22,1.2,10,4000,30000,4,15,False,False,2022-01-01,2026-12-31,BT002,City Ride
RC000466,FL004,VT005,10055.0,1000,22,1.2,10,4000,30000,4,15,False,True,2022-01-01,2026-12-31,BT001,Airport Transfer
RC000467,FL004,VT005,13178.0,1000,22,1.2,10,4000,30000,4,15,False,True,2022-01-01,2026-12-31,BT005,Intercity
RC000468,FL004,VT005,14154.0,1000,22,1.2,10,4000,30000,4,15,False,True,2022-01-01,2026-12-31,BT008,Wedding
RC000469,FL004,VT005,10703.0,1000,22,1.2,10,4000,30000,4,15,False,True,2022-01-01,2026-12-31,BT003,Corporate
RC000470,FL004,VT005,11234.0,1000,22,1.2,10,4000,30000,4,15,False,True,2022-01-01,2026-12-31,BT007,Tourism / Northern Areas
RC000471,FL004,VT005,7988.0,1000,22,1.2,10,4000,30000,4,15,False,True,2022-01-01,2026-12-31,BT006,Monthly Contract
RC000472,FL004,VT005,11431.0,1000,22,1.2,10,4000,30000,4,15,False,True,2022-01-01,2026-12-31,BT004,Event
RC000473,FL004,VT006,6528.0,800,20,1.2,10,4000,25000,4,15,False,False,2022-01-01,2026-12-31,BT002,City Ride
RC000474,FL004,VT006,6918.0,800,20,1.2,10,4000,25000,4,15,False,True,2022-01-01,2026-12-31,BT001,Airport Transfer
RC000475,FL004,VT006,8549.0,800,20,1.2,10,4000,25000,4,15,False,True,2022-01-01,2026-12-31,BT005,Intercity
RC000476,FL004,VT006,9284.0,800,20,1.2,10,4000,25000,4,15,False,True,2022-01-01,2026-12-31,BT008,Wedding
RC000477,FL004,VT006,6452.0,800,20,1.2,10,4000,25000,4,15,False,True,2022-01-01,2026-12-31,BT003,Corporate
RC000478,FL004,VT006,9848.0,800,20,1.2,10,4000,25000,4,15,False,True,2022-01-01,2026-12-31,BT007,Tourism / Northern Areas
RC000479,FL004,VT006,5478.0,800,20,1.2,10,4000,25000,4,15,False,True,2022-01-01,2026-12-31,BT006,Monthly Contract
RC000480,FL004,VT006,7942.0,800,20,1.2,10,4000,25000,4,15,False,True,2022-01-01,2026-12-31,BT004,Event
RC000481,FL004,VT007,12902.0,1200,28,1.2,10,4000,40000,4,15,False,False,2022-01-01,2026-12-31,BT002,City Ride
RC000482,FL004,VT007,15337.0,1200,28,1.2,10,4000,40000,4,15,False,True,2022-01-01,2026-12-31,BT001,Airport Transfer
RC000483,FL004,VT007,15961.0,1200,28,1.2,10,4000,40000,4,15,False,True,2022-01-01,2026-12-31,BT005,Intercity
RC000484,FL004,VT007,17923.0,1200,28,1.2,10,4000,40000,4,15,False,True,2022-01-01,2026-12-31,BT008,Wedding
RC000485,FL004,VT007,14500.0,1200,28,1.2,10,4000,40000,4,15,False,True,2022-01-01,2026-12-31,BT003,Corporate
RC000486,FL004,VT007,15827.0,1200,28,1.2,10,4000,40000,4,15,False,True,2022-01-01,2026-12-31,BT007,Tourism / Northern Areas
RC000487,FL004,VT007,9078.0,1200,28,1.2,10,4000,40000,4,15,False,True,2022-01-01,2026-12-31,BT006,Monthly Contract
RC000488,FL004,VT007,16344.0,1200,28,1.2,10,4000,40000,4,15,False,True,2022-01-01,2026-12-31,BT004,Event
RC000489,FL004,VT008,12977.0,1200,28,1.2,10,4000,40000,4,15,False,False,2022-01-01,2026-12-31,BT002,City Ride
RC000490,FL004,VT008,14100.0,1200,28,1.2,10,4000,40000,4,15,False,True,2022-01-01,2026-12-31,BT001,Airport Transfer
RC000491,FL004,VT008,14147.0,1200,28,1.2,10,4000,40000,4,15,False,True,2022-01-01,2026-12-31,BT005,Intercity
RC000492,FL004,VT008,19429.0,1200,28,1.2,10,4000,40000,4,15,False,True,2022-01-01,2026-12-31,BT008,Wedding
RC000493,FL004,VT008,16160.0,1200,28,1.2,10,4000,40000,4,15,False,True,2022-01-01,2026-12-31,BT003,Corporate
RC000494,FL004,VT008,15703.0,1200,28,1.2,10,4000,40000,4,15,False,True,2022-01-01,2026-12-31,BT007,Tourism / Northern Areas
RC000495,FL004,VT008,11306.0,1200,28,1.2,10,4000,40000,4,15,False,True,2022-01-01,2026-12-31,BT006,Monthly Contract
RC000496,FL004,VT008,16152.0,1200,28,1.2,10,4000,40000,4,15,False,True,2022-01-01,2026-12-31,BT004,Event
RC000497,FL004,VT009,17087.0,1800,35,1.2,10,4000,50000,4,15,False,False,2022-01-01,2026-12-31,BT002,City Ride
RC000498,FL004,VT009,20407.0,1800,35,1.2,10,4000,50000,4,15,False,True,2022-01-01,2026-12-31,BT001,Airport Transfer
RC000499,FL004,VT009,21169.0,1800,35,1.2,10,4000,50000,4,15,False,True,2022-01-01,2026-12-31,BT005,Intercity
RC000500,FL004,VT009,20643.0,1800,35,1.2,10,4000,50000,4,15,False,True,2022-01-01,2026-12-31,BT008,Wedding
RC000501,FL004,VT009,18391.0,1800,35,1.2,10,4000,50000,4,15,False,True,2022-01-01,2026-12-31,BT003,Corporate
RC000502,FL004,VT009,21156.0,1800,35,1.2,10,4000,50000,4,15,False,True,2022-01-01,2026-12-31,BT007,Tourism / Northern Areas
RC000503,FL004,VT009,13904.0,1800,35,1.2,10,4000,50000,4,15,False,True,2022-01-01,2026-12-31,BT006,Monthly Contract
RC000504,FL004,VT009,21440.0,1800,35,1.2,10,4000,50000,4,15,False,True,2022-01-01,2026-12-31,BT004,Event
RC000505,FL004,VT010,19186.0,2000,38,1.2,10,4000,55000,4,15,False,False,2022-01-01,2026-12-31,BT002,City Ride
RC000506,FL004,VT010,19975.0,2000,38,1.2,10,4000,55000,4,15,False,True,2022-01-01,2026-12-31,BT001,Airport Transfer
RC000507,FL004,VT010,24302.0,2000,38,1.2,10,4000,55000,4,15,False,True,2022-01-01,2026-12-31,BT005,Intercity
RC000508,FL004,VT010,24206.0,2000,38,1.2,10,4000,55000,4,15,False,True,2022-01-01,2026-12-31,BT008,Wedding
RC000509,FL004,VT010,20054.0,2000,38,1.2,10,4000,55000,4,15,False,True,2022-01-01,2026-12-31,BT003,Corporate
RC000510,FL004,VT010,21789.0,2000,38,1.2,10,4000,55000,4,15,False,True,2022-01-01,2026-12-31,BT007,Tourism / Northern Areas
RC000511,FL004,VT010,13966.0,2000,38,1.2,10,4000,55000,4,15,False,True,2022-01-01,2026-12-31,BT006,Monthly Contract
RC000512,FL004,VT010,20893.0,2000,38,1.2,10,4000,55000,4,15,False,True,2022-01-01,2026-12-31,BT004,Event
RC000513,FL004,VT011,27034.0,2500,50,1.2,10,4000,80000,4,15,False,False,2022-01-01,2026-12-31,BT002,City Ride
RC000514,FL004,VT011,26188.0,2500,50,1.2,10,4000,80000,4,15,False,True,2022-01-01,2026-12-31,BT001,Airport Transfer
RC000515,FL004,VT011,27125.0,2500,50,1.2,10,4000,80000,4,15,False,True,2022-01-01,2026-12-31,BT005,Intercity
RC000516,FL004,VT011,28072.0,2500,50,1.2,10,4000,80000,4,15,False,True,2022-01-01,2026-12-31,BT008,Wedding
RC000517,FL004,VT011,25139.0,2500,50,1.2,10,4000,80000,4,15,False,True,2022-01-01,2026-12-31,BT003,Corporate
RC000518,FL004,VT011,31224.0,2500,50,1.2,10,4000,80000,4,15,False,True,2022-01-01,2026-12-31,BT007,Tourism / Northern Areas
RC000519,FL004,VT011,18693.0,2500,50,1.2,10,4000,80000,4,15,False,True,2022-01-01,2026-12-31,BT006,Monthly Contract
RC000520,FL004,VT011,27299.0,2500,50,1.2,10,4000,80000,4,15,False,True,2022-01-01,2026-12-31,BT004,Event
RC000521,FL004,VT012,32579.0,3500,70,1.2,10,4000,100000,4,15,False,False,2022-01-01,2026-12-31,BT002,City Ride
RC000522,FL004,VT012,31996.0,3500,70,1.2,10,4000,100000,4,15,False,True,2022-01-01,2026-12-31,BT001,Airport Transfer
RC000523,FL004,VT012,45997.0,3500,70,1.2,10,4000,100000,4,15,False,True,2022-01-01,2026-12-31,BT005,Intercity
RC000524,FL004,VT012,45423.0,3500,70,1.2,10,4000,100000,4,15,False,True,2022-01-01,2026-12-31,BT008,Wedding
RC000525,FL004,VT012,33840.0,3500,70,1.2,10,4000,100000,4,15,False,True,2022-01-01,2026-12-31,BT003,Corporate
RC000526,FL004,VT012,44362.0,3500,70,1.2,10,4000,100000,4,15,False,True,2022-01-01,2026-12-31,BT007,Tourism / Northern Areas
RC000527,FL004,VT012,25974.0,3500,70,1.2,10,4000,100000,4,15,False,True,2022-01-01,2026-12-31,BT006,Monthly Contract
RC000528,FL004,VT012,43476.0,3500,70,1.2,10,4000,100000,4,15,False,True,2022-01-01,2026-12-31,BT004,Event
RC000529,FL004,VT013,34783.0,3000,60,1.2,10,4000,100000,4,15,False,False,2022-01-01,2026-12-31,BT002,City Ride
RC000530,FL004,VT013,38049.0,3000,60,1.2,10,4000,100000,4,15,False,True,2022-01-01,2026-12-31,BT001,Airport Transfer
RC000531,FL004,VT013,39504.0,3000,60,1.2,10,4000,100000,4,15,False,True,2022-01-01,2026-12-31,BT005,Intercity
RC000532,FL004,VT013,37365.0,3000,60,1.2,10,4000,100000,4,15,False,True,2022-01-01,2026-12-31,BT008,Wedding
RC000533,FL004,VT013,30357.0,3000,60,1.2,10,4000,100000,4,15,False,True,2022-01-01,2026-12-31,BT003,Corporate
RC000534,FL004,VT013,41255.0,3000,60,1.2,10,4000,100000,4,15,False,True,2022-01-01,2026-12-31,BT007,Tourism / Northern Areas
RC000535,FL004,VT013,23419.0,3000,60,1.2,10,4000,100000,4,15,False,True,2022-01-01,2026-12-31,BT006,Monthly Contract
RC000536,FL004,VT013,41330.0,3000,60,1.2,10,4000,100000,4,15,False,True,2022-01-01,2026-12-31,BT004,Event
RC000537,FL004,VT014,60627.0,5000,80,1.2,10,4000,150000,4,15,False,False,2022-01-01,2026-12-31,BT002,City Ride
RC000538,FL004,VT014,72038.0,5000,80,1.2,10,4000,150000,4,15,False,True,2022-01-01,2026-12-31,BT001,Airport Transfer
RC000539,FL004,VT014,70993.0,5000,80,1.2,10,4000,150000,4,15,False,True,2022-01-01,2026-12-31,BT005,Intercity
RC000540,FL004,VT014,46634.0,5000,80,1.2,10,4000,150000,4,15,False,True,2022-01-01,2026-12-31,BT008,Wedding
RC000541,FL004,VT014,75054.0,5000,80,1.2,10,4000,150000,4,15,False,True,2022-01-01,2026-12-31,BT003,Corporate
RC000542,FL004,VT014,71101.0,5000,80,1.2,10,4000,150000,4,15,False,True,2022-01-01,2026-12-31,BT007,Tourism / Northern Areas
RC000543,FL004,VT014,39360.0,5000,80,1.2,10,4000,150000,4,15,False,True,2022-01-01,2026-12-31,BT006,Monthly Contract
RC000544,FL004,VT014,63234.0,5000,80,1.2,10,4000,150000,4,15,False,True,2022-01-01,2026-12-31,BT004,Event
RC000545,FL004,VT015,109563.0,12000,200,1.2,10,4000,300000,4,15,False,False,2022-01-01,2026-12-31,BT002,City Ride
RC000546,FL004,VT015,173750.0,12000,200,1.2,10,4000,300000,4,15,False,True,2022-01-01,2026-12-31,BT001,Airport Transfer
RC000547,FL004,VT015,115241.0,12000,200,1.2,10,4000,300000,4,15,False,True,2022-01-01,2026-12-31,BT005,Intercity
RC000548,FL004,VT015,165915.0,12000,200,1.2,10,4000,300000,4,15,False,True,2022-01-01,2026-12-31,BT008,Wedding
RC000549,FL004,VT015,160523.0,12000,200,1.2,10,4000,300000,4,15,False,True,2022-01-01,2026-12-31,BT003,Corporate
RC000550,FL004,VT015,124457.0,12000,200,1.2,10,4000,300000,4,15,False,True,2022-01-01,2026-12-31,BT007,Tourism / Northern Areas
RC000551,FL004,VT015,107516.0,12000,200,1.2,10,4000,300000,4,15,False,True,2022-01-01,2026-12-31,BT006,Monthly Contract
RC000552,FL004,VT015,175624.0,12000,200,1.2,10,4000,300000,4,15,False,True,2022-01-01,2026-12-31,BT004,Event
RC000553,FL004,VT016,6811.0,600,15,1.2,10,4000,20000,4,15,False,False,2022-01-01,2026-12-31,BT002,City Ride
RC000554,FL004,VT016,5671.0,600,15,1.2,10,4000,20000,4,15,False,True,2022-01-01,2026-12-31,BT001,Airport Transfer
RC000555,FL004,VT016,5864.0,600,15,1.2,10,4000,20000,4,15,False,True,2022-01-01,2026-12-31,BT005,Intercity
RC000556,FL004,VT016,7667.0,600,15,1.2,10,4000,20000,4,15,False,True,2022-01-01,2026-12-31,BT008,Wedding
RC000557,FL004,VT016,5253.0,600,15,1.2,10,4000,20000,4,15,False,True,2022-01-01,2026-12-31,BT003,Corporate
RC000558,FL004,VT016,8343.0,600,15,1.2,10,4000,20000,4,15,False,True,2022-01-01,2026-12-31,BT007,Tourism / Northern Areas
RC000559,FL004,VT016,4619.0,600,15,1.2,10,4000,20000,4,15,False,True,2022-01-01,2026-12-31,BT006,Monthly Contract
RC000560,FL004,VT016,7622.0,600,15,1.2,10,4000,20000,4,15,False,True,2022-01-01,2026-12-31,BT004,Event
RC000561,FL004,VT017,13364.0,1100,25,1.2,10,4000,40000,4,15,False,False,2022-01-01,2026-12-31,BT002,City Ride
RC000562,FL004,VT017,15707.0,1100,25,1.2,10,4000,40000,4,15,False,True,2022-01-01,2026-12-31,BT001,Airport Transfer
RC000563,FL004,VT017,13991.0,1100,25,1.2,10,4000,40000,4,15,False,True,2022-01-01,2026-12-31,BT005,Intercity
RC000564,FL004,VT017,18885.0,1100,25,1.2,10,4000,40000,4,15,False,True,2022-01-01,2026-12-31,BT008,Wedding
RC000565,FL004,VT017,15485.0,1100,25,1.2,10,4000,40000,4,15,False,True,2022-01-01,2026-12-31,BT003,Corporate
RC000566,FL004,VT017,19183.0,1100,25,1.2,10,4000,40000,4,15,False,True,2022-01-01,2026-12-31,BT007,Tourism / Northern Areas
RC000567,FL004,VT017,8735.0,1100,25,1.2,10,4000,40000,4,15,False,True,2022-01-01,2026-12-31,BT006,Monthly Contract
RC000568,FL004,VT017,16968.0,1100,25,1.2,10,4000,40000,4,15,False,True,2022-01-01,2026-12-31,BT004,Event
RC000569,FL004,VT018,18997.0,1800,35,1.2,10,4000,50000,4,15,False,False,2022-01-01,2026-12-31,BT002,City Ride
RC000570,FL004,VT018,20540.0,1800,35,1.2,10,4000,50000,4,15,False,True,2022-01-01,2026-12-31,BT001,Airport Transfer
RC000571,FL004,VT018,19747.0,1800,35,1.2,10,4000,50000,4,15,False,True,2022-01-01,2026-12-31,BT005,Intercity
RC000572,FL004,VT018,20126.0,1800,35,1.2,10,4000,50000,4,15,False,True,2022-01-01,2026-12-31,BT008,Wedding
RC000573,FL004,VT018,20038.0,1800,35,1.2,10,4000,50000,4,15,False,True,2022-01-01,2026-12-31,BT003,Corporate
RC000574,FL004,VT018,20574.0,1800,35,1.2,10,4000,50000,4,15,False,True,2022-01-01,2026-12-31,BT007,Tourism / Northern Areas
RC000575,FL004,VT018,13601.0,1800,35,1.2,10,4000,50000,4,15,False,True,2022-01-01,2026-12-31,BT006,Monthly Contract
RC000576,FL004,VT018,19539.0,1800,35,1.2,10,4000,50000,4,15,False,True,2022-01-01,2026-12-31,BT004,Event
