telem_id,trip_id,driver_id,vehicle_id,trip_date,distance_km,duration_hours,avg_speed_kmh,max_speed_kmh,harsh_brake_events,harsh_accel_events,idle_time_minutes,speeding_km,safety_score,accident_occurred,customer_rating,complaint_filed
TL011155,TR011155,DR0035,VH00023,2023-01-09,68.6,17.76,4.2,83,2,2,220,15.3,79.4,False,4.7,False
TL011157,TR011157,DR0054,VH00008,2026-04-22,70.0,23.52,3.2,180,0,0,167,4.1,90.4,False,4.0,False
TL011158,TR011158,DR0026,VH00054,2023-02-08,25.6,19.92,1.4,152,0,0,456,3.8,76.1,False,3.8,False
TL011163,TR011163,DR0046,VH00114,2024-06-09,75.0,49.2,1.7,148,4,5,901,44.2,30.7,False,4.0,False
TL011165,TR011165,DR0059,VH00048,2024-02-22,166.2,7.68,23.6,140,3,3,112,13.1,83.0,False,4.7,False
TL011166,TR011166,DR0053,VH00040,2024-01-25,14.3,18.72,0.8,157,0,0,74,0.9,96.0,False,4.3,False
TL011169,TR011169,DR0016,VH00081,2023-04-02,36.3,93.12,0.4,138,0,0,452,3.7,76.3,False,4.4,False
TL011173,TR011173,DR0040,VH00063,2024-04-05,87.2,137.04,0.7,128,1,2,1081,8.4,39.9,False,4.2,False
TL011178,TR011178,DR0033,VH00080,2026-06-21,52.6,11.76,4.9,92,1,0,172,6.3,88.0,False,3.5,False
TL011183,TR011183,DR0017,VH00062,2026-03-01,1371.7,13.92,107.5,165,25,28,127,119.7,0.0,False,3.9,False
TL011184,TR011184,DR0022,VH00119,2025-12-28,14.3,11.76,1.3,136,0,0,150,3.1,91.6,False,5.0,True
TL011185,TR011185,DR0057,VH00021,2026-06-20,20.9,10.8,2.1,109,0,0,44,0.9,97.5,False,3.3,False
TL011186,TR011186,DR0057,VH00080,2024-12-06,14.1,19.44,0.8,160,0,0,51,0.5,97.3,False,3.9,False
TL011188,TR011188,DR0011,VH00094,2026-05-14,30.6,826.32,0.0,150,0,0,3534,1.3,0.0,False,4.4,False
TL011189,TR011189,DR0038,VH00091,2026-06-20,498.6,58.08,9.4,140,11,11,342,54.4,39.1,False,4.2,False
TL011191,TR011191,DR0048,VH00024,2023-12-04,32.7,135.12,0.3,139,0,0,304,1.1,84.5,False,4.3,False
TL011195,TR011195,DR0012,VH00089,2023-10-10,50.7,18.0,3.1,145,1,1,298,10.2,79.5,False,4.1,False
TL011196,TR011196,DR0047,VH00080,2024-06-06,386.4,57.84,7.3,114,6,5,550,65.1,39.0,False,4.7,False
TL011197,TR011197,DR0037,VH00071,2022-08-25,1373.1,95.04,15.8,155,23,22,807,306.1,0.0,False,4.4,False
TL011199,TR011199,DR0059,VH00039,2025-10-18,391.4,69.12,6.2,153,6,6,843,34.6,32.5,False,3.9,False
TL011200,TR011200,DR0025,VH00065,2025-01-09,498.6,4.32,125.9,137,10,9,24,68.0,54.4,False,4.8,False
TL011203,TR011203,DR0023,VH00044,2026-01-26,55.0,90.24,0.7,112,0,0,578,3.7,70.0,False,4.2,False
TL011204,TR011204,DR0022,VH00037,2023-07-22,58.4,13.2,4.8,90,1,1,177,8.5,86.1,False,4.6,True
TL011208,TR011208,DR0056,VH00028,2022-10-11,362.5,6.0,65.9,172,3,3,52,14.9,85.4,False,3.9,True
TL011210,TR011210,DR0033,VH00038,2025-08-05,51.7,20.88,2.7,90,0,1,283,5.1,83.3,False,3.5,False
TL011211,TR011211,DR0017,VH00041,2023-05-05,498.6,38.64,14.1,81,6,7,390,101.6,34.0,False,2.7,False
TL011212,TR011212,DR0039,VH00028,2023-09-14,35.7,18.96,2.1,100,0,0,264,5.8,85.1,False,4.3,False
TL011215,TR011215,DR0053,VH00048,2022-06-08,15.4,8.64,1.9,178,0,0,27,1.6,98.2,False,3.2,False
TL011217,TR011217,DR0041,VH00088,2024-03-23,79.5,152.64,0.6,88,0,0,814,5.2,57.7,False,4.0,False
TL011220,TR011220,DR0026,VH00017,2026-04-19,21.7,34.8,0.7,114,0,0,406,7.6,77.4,False,4.8,False
TL011221,TR011221,DR0057,VH00069,2023-04-27,960.3,30.24,34.6,137,3,4,62,41.0,76.1,False,4.8,False
TL011227,TR011227,DR0024,VH00080,2025-03-09,1440.2,32.64,48.1,102,13,17,198,90.3,26.5,False,3.7,False
TL011230,TR011230,DR0044,VH00010,2026-05-12,10.1,731.04,0.0,81,0,0,10760,0.8,0.0,False,4.9,False
TL011234,TR011234,DR0027,VH00084,2024-05-14,1390.1,30.96,49.0,167,16,11,259,119.2,16.3,False,3.9,False
TL011235,TR011235,DR0046,VH00051,2025-09-20,375.1,15.84,25.8,178,27,22,393,172.9,0.0,False,3.4,False
TL011236,TR011236,DR0009,VH00069,2022-02-04,28.4,46.08,0.7,142,0,0,100,0.8,94.8,False,5.0,False
TL011238,TR011238,DR0034,VH00106,2024-05-14,134.1,3.6,40.6,123,2,2,31,10.2,90.4,False,4.0,False
TL011240,TR011240,DR0011,VH00081,2026-04-13,173.3,11.52,16.4,154,1,1,98,10.4,89.5,False,4.7,False
TL011241,TR011241,DR0034,VH00094,2025-05-11,66.7,22.8,3.2,108,1,1,267,11.2,80.8,False,3.8,True
TL011243,TR011243,DR0044,VH00102,2024-10-05,35.8,732.0,0.1,176,0,0,8108,6.3,0.0,False,3.8,False
TL011254,TR011254,DR0027,VH00081,2025-11-17,543.0,4.32,137.1,85,3,4,30,51.6,74.5,False,4.1,False
TL011259,TR011259,DR0004,VH00052,2025-02-16,67.2,76.8,1.0,171,1,1,867,10.7,50.9,False,3.2,False
TL011263,TR011263,DR0047,VH00046,2023-02-01,379.6,16.32,25.4,135,6,5,264,32.3,63.1,False,4.5,False
TL011264,TR011264,DR0058,VH00041,2025-02-17,76.6,28.08,3.0,85,1,1,293,8.8,80.2,False,4.3,False
TL011266,TR011266,DR0022,VH00020,2024-08-03,46.6,148.56,0.3,90,0,0,1859,7.9,4.7,False,5.0,False
TL011268,TR011268,DR0059,VH00037,2026-04-26,11.2,12.96,0.9,105,0,0,141,2.1,92.3,False,2.4,False
TL011270,TR011270,DR0056,VH00021,2025-04-23,41.9,11.28,4.1,90,0,0,58,4.3,95.8,False,4.1,False
TL011271,TR011271,DR0039,VH00038,2025-07-02,936.4,54.48,18.8,167,16,16,611,83.2,4.5,False,4.0,False
TL011272,TR011272,DR0060,VH00053,2022-10-15,72.3,57.36,1.4,86,0,0,292,5.8,83.7,False,4.6,False
TL011273,TR011273,DR0040,VH00038,2024-10-15,54.5,11.52,5.2,115,0,1,179,7.3,87.9,False,4.1,False
TL011276,TR011276,DR0038,VH00015,2022-03-20,22.4,8.88,2.8,102,0,0,126,2.0,93.1,False,4.0,True
TL011281,TR011281,DR0047,VH00092,2025-01-08,79.8,709.44,0.1,112,1,1,4509,13.5,0.0,False,4.9,False
TL011285,TR011285,DR0004,VH00053,2026-05-05,900.7,66.24,14.8,85,19,15,851,158.0,0.0,False,4.0,False
TL011286,TR011286,DR0015,VH00065,2023-11-05,337.8,4.8,76.8,168,8,5,63,26.1,72.0,False,4.6,False
TL011287,TR011287,DR0033,VH00074,2026-03-13,122.1,11.28,11.8,171,1,2,165,26.3,80.4,False,4.1,False
TL011288,TR011288,DR0018,VH00046,2022-02-21,15.2,4.56,3.6,167,0,0,19,1.5,98.6,False,3.0,False
TL011289,TR011289,DR0019,VH00015,2025-08-20,900.7,20.88,47.1,120,25,39,196,219.4,0.0,False,3.3,False
TL011291,TR011291,DR0027,VH00007,2026-05-12,10.7,7.44,1.6,90,0,0,41,1.1,97.6,False,3.7,False
TL011292,TR011292,DR0035,VH00080,2022-06-15,257.2,71.28,3.9,151,10,10,1758,71.6,0.0,False,5.0,False
TL011296,TR011296,DR0051,VH00089,2025-06-13,60.3,202.56,0.3,119,0,1,3217,13.0,0.0,False,5.0,False
TL011297,TR011297,DR0054,VH00068,2023-05-22,69.2,20.16,3.7,126,0,0,122,3.5,92.9,False,5.0,False
TL011299,TR011299,DR0057,VH00088,2025-10-11,381.7,5.04,82.6,161,1,1,9,8.6,94.5,False,4.6,False
TL011300,TR011300,DR0025,VH00104,2024-02-03,10.2,22.56,0.5,164,0,0,153,2.1,91.7,False,3.9,False
TL011301,TR011301,DR0029,VH00036,2023-02-08,69.6,142.08,0.5,153,1,0,1027,15.0,42.6,False,3.7,False
TL011302,TR011302,DR0019,VH00095,2026-06-02,53.0,17.28,3.3,126,2,1,252,10.3,80.3,False,3.6,False
TL011310,TR011310,DR0029,VH00015,2024-02-03,1450.6,10.08,157.0,119,28,33,145,286.2,0.0,False,4.0,False
TL011314,TR011314,DR0039,VH00084,2023-07-10,44.9,2.88,17.0,162,0,0,15,7.0,97.2,False,3.8,False
TL011318,TR011318,DR0024,VH00004,2025-08-14,48.7,234.24,0.2,91,0,0,953,3.1,51.4,False,3.2,False
TL011319,TR011319,DR0032,VH00064,2022-10-17,78.3,62.16,1.4,141,0,0,528,7.9,71.2,False,4.7,False
TL011321,TR011321,DR0042,VH00023,2025-04-21,87.2,58.32,1.6,84,0,0,424,5.5,77.1,False,5.0,False
TL011326,TR011326,DR0049,VH00107,2023-05-13,31.7,826.8,0.0,92,0,0,4279,2.0,0.0,False,4.9,False
TL011327,TR011327,DR0048,VH00112,2024-12-04,936.4,31.44,32.5,81,4,3,59,29.2,79.3,False,4.3,False
TL011328,TR011328,DR0043,VH00068,2022-10-04,14.8,54.96,0.3,101,0,0,318,0.7,83.9,False,5.0,False
TL011329,TR011329,DR0044,VH00028,2022-08-09,12.0,31.68,0.4,167,0,0,266,1.4,86.3,False,4.2,False
TL011330,TR011330,DR0039,VH00036,2025-06-16,343.6,9.6,39.0,152,6,4,76,76.1,60.4,False,4.7,False
TL011331,TR011331,DR0004,VH00026,2024-09-23,330.0,44.16,8.2,177,6,5,529,41.7,47.0,False,4.4,False
TL011338,TR011338,DR0057,VH00019,2022-07-27,394.5,5.76,74.7,109,1,1,18,13.7,92.5,False,3.7,False
TL011339,TR011339,DR0013,VH00037,2024-10-03,77.6,22.32,3.8,85,0,0,80,3.6,94.9,False,3.7,False
TL011341,TR011341,DR0012,VH00115,2024-07-24,365.6,56.88,7.0,175,12,13,501,79.1,20.2,False,4.2,False
TL011343,TR011343,DR0052,VH00031,2026-06-21,48.0,23.76,2.2,90,0,0,88,1.3,95.2,False,4.5,False
TL011346,TR011346,DR0004,VH00041,2026-05-09,387.4,7.44,56.8,81,8,9,48,82.1,52.0,False,4.7,False
TL011350,TR011350,DR0026,VH00018,2025-02-15,66.8,15.6,4.7,93,2,2,329,21.8,72.0,False,4.5,False
TL011351,TR011351,DR0019,VH00051,2025-06-13,60.9,7.2,9.2,87,2,2,124,10.4,85.7,False,3.3,False
TL011356,TR011356,DR0017,VH00052,2026-02-28,61.9,798.72,0.1,84,1,1,11058,5.1,0.0,False,3.5,False
TL011358,TR011358,DR0048,VH00084,2024-05-21,1552.2,41.52,40.8,173,5,4,80,64.8,65.1,False,3.1,False
TL011362,TR011362,DR0036,VH00106,2024-05-13,323.1,8.4,42.0,85,7,5,61,50.9,66.2,False,3.5,True
TL011365,TR011365,DR0003,VH00019,2023-04-23,62.8,48.96,1.4,85,5,2,602,14.3,56.1,False,4.7,False
TL011367,TR011367,DR0052,VH00058,2025-09-05,41.9,797.04,0.1,115,0,0,1417,1.1,28.8,False,5.0,False
TL011369,TR011369,DR0025,VH00095,2026-03-06,59.8,715.68,0.1,128,1,1,10941,6.0,0.0,False,3.7,False
TL011370,TR011370,DR0012,VH00114,2023-11-23,15.2,21.6,0.8,173,0,0,350,2.6,81.7,False,2.9,False
TL011371,TR011371,DR0049,VH00025,2024-08-18,1401.3,51.36,29.8,112,17,14,210,74.6,27.6,False,5.0,False
TL011372,TR011372,DR0036,VH00110,2024-10-18,76.4,696.48,0.1,129,1,1,4610,7.7,0.0,False,3.1,True
TL011373,TR011373,DR0053,VH00008,2022-07-27,960.3,60.96,17.2,152,10,10,185,72.0,44.2,False,3.7,False
TL011375,TR011375,DR0004,VH00116,2022-02-22,46.0,8.88,5.7,161,0,1,95,5.4,92.6,False,5.0,False
TL011376,TR011376,DR0015,VH00018,2026-03-27,323.1,35.76,9.9,95,5,5,372,72.4,47.2,False,3.6,False
TL011377,TR011377,DR0003,VH00047,2022-07-09,55.0,713.76,0.1,153,3,3,14921,19.8,0.0,False,4.2,False
TL011380,TR011380,DR0016,VH00102,2024-03-12,364.6,52.32,7.6,122,3,3,205,33.4,72.2,False,4.8,False
TL011383,TR011383,DR0049,VH00021,2026-01-06,20.9,198.24,0.1,158,0,0,916,1.8,53.7,False,4.5,False
TL011384,TR011384,DR0052,VH00102,2026-06-08,404.3,25.68,17.2,151,2,1,58,16.3,88.2,False,3.7,False
TL011387,TR011387,DR0031,VH00032,2022-03-09,76.9,22.32,3.8,165,1,1,208,15.3,82.5,False,4.3,False
TL011388,TR011388,DR0023,VH00026,2025-05-08,47.7,22.56,2.3,131,0,0,90,4.2,94.2,False,5.0,False
TL011391,TR011391,DR0012,VH00043,2023-01-05,35.9,153.36,0.3,141,1,1,1348,12.8,26.3,False,4.3,False
TL011398,TR011398,DR0024,VH00107,2022-04-10,41.7,19.92,2.3,124,0,0,108,2.0,94.0,False,3.7,False
TL011399,TR011399,DR0040,VH00058,2023-01-04,1175.8,7.44,172.4,126,23,25,72,195.4,0.0,False,5.0,False
TL011400,TR011400,DR0057,VH00111,2026-06-03,68.7,60.24,1.2,100,0,0,150,1.9,91.9,False,4.3,False
TL011403,TR011403,DR0015,VH00068,2026-03-20,1534.7,212.16,7.9,123,26,35,2388,178.6,0.0,False,4.5,False
TL011404,TR011404,DR0043,VH00088,2025-01-28,74.8,9.6,8.5,150,0,0,60,6.9,94.9,False,3.6,False
TL011405,TR011405,DR0042,VH00018,2023-03-08,374.3,7.2,56.7,122,4,4,38,16.9,83.0,False,4.6,False
TL011407,TR011407,DR0004,VH00020,2023-04-24,132.6,9.36,15.5,142,1,2,117,15.2,86.1,False,4.4,True
TL011408,TR011408,DR0011,VH00088,2024-07-27,1468.7,27.36,58.6,121,11,16,206,118.8,21.6,False,4.1,False
TL011418,TR011418,DR0049,VH00056,2022-09-07,960.3,60.72,17.3,110,9,7,353,69.3,41.1,False,4.9,False
TL011421,TR011421,DR0055,VH00094,2026-01-09,69.2,18.72,4.0,121,1,1,150,12.1,86.4,False,4.4,False
TL011423,TR011423,DR0002,VH00092,2024-07-20,1468.7,24.48,65.5,104,61,64,540,337.8,0.0,False,4.1,False
TL011425,TR011425,DR0019,VH00024,2023-07-04,900.7,107.28,9.2,131,25,33,2653,128.7,0.0,False,3.9,True
TL011429,TR011429,DR0028,VH00095,2023-06-07,393.6,12.48,34.4,150,3,2,56,26.4,82.8,False,4.7,False
TL011431,TR011431,DR0022,VH00099,2025-06-18,18.8,21.6,0.9,113,0,0,240,3.6,86.9,False,4.9,False
TL011432,TR011432,DR0059,VH00078,2023-12-06,1552.0,85.44,19.8,92,24,24,1072,227.0,0.0,False,2.9,False
TL011436,TR011436,DR0042,VH00065,2025-07-24,318.1,44.4,7.8,126,3,3,384,22.0,66.7,False,4.2,False
TL011437,TR011437,DR0022,VH00116,2022-01-26,14.2,822.72,0.0,134,0,0,11506,2.5,0.0,False,4.3,False
TL011441,TR011441,DR0003,VH00017,2022-10-23,1440.2,12.96,121.2,174,90,111,371,729.9,0.0,False,4.0,False
TL011447,TR011447,DR0004,VH00008,2025-11-13,48.2,119.04,0.4,119,0,1,1078,8.1,42.7,False,4.4,False
TL011453,TR011453,DR0038,VH00057,2026-05-07,66.7,9.6,7.6,91,1,1,135,5.1,89.2,False,4.6,False
TL011454,TR011454,DR0047,VH00036,2022-05-05,14.0,47.76,0.3,142,0,0,699,3.1,64.1,False,3.8,False
TL011456,TR011456,DR0046,VH00043,2023-09-18,15.0,9.84,1.7,100,1,1,126,4.6,89.8,False,5.0,False
TL011457,TR011457,DR0004,VH00084,2025-08-24,56.8,22.32,2.8,171,0,0,311,7.1,82.3,False,3.4,False
TL011460,TR011460,DR0032,VH00058,2024-02-18,55.4,111.6,0.5,137,0,0,692,3.1,64.5,False,4.5,False
TL011465,TR011465,DR0043,VH00010,2023-10-17,366.2,6.24,64.0,137,4,2,56,26.4,81.3,False,4.7,False
TL011470,TR011470,DR0007,VH00052,2022-04-15,78.1,22.08,3.9,152,5,4,529,41.0,49.8,False,4.0,False
TL011471,TR011471,DR0021,VH00059,2025-06-08,1552.2,52.08,32.5,154,23,31,338,222.4,0.0,False,3.9,False
TL011475,TR011475,DR0003,VH00039,2025-06-02,366.1,6.24,64.0,130,27,19,74,115.7,2.1,False,4.0,False
TL011476,TR011476,DR0002,VH00032,2022-02-01,15.0,163.2,0.1,130,0,0,1700,5.5,13.3,False,4.5,False
TL011478,TR011478,DR0039,VH00017,2026-06-02,32.6,11.28,3.2,173,0,0,115,3.3,93.3,False,4.2,False
TL011479,TR011479,DR0026,VH00074,2024-01-02,11.8,10.56,1.2,118,0,0,123,2.0,93.2,False,3.8,False
TL011480,TR011480,DR0041,VH00059,2025-06-25,48.2,12.72,4.1,117,0,0,85,3.7,94.6,False,3.3,False
TL011481,TR011481,DR0059,VH00010,2026-02-12,17.7,15.36,1.3,83,0,0,110,3.3,93.5,False,4.1,False
TL011486,TR011486,DR0055,VH00016,2022-01-25,23.4,7.44,3.4,176,0,0,117,2.8,93.3,False,4.4,False
TL011490,TR011490,DR0049,VH00087,2024-11-14,1431.9,11.76,132.8,115,13,14,94,102.7,31.0,False,3.8,False
TL011491,TR011491,DR0022,VH00112,2026-05-28,1271.9,3.12,444.7,101,24,31,19,274.6,0.0,False,4.2,False
TL011495,TR011495,DR0020,VH00020,2025-01-15,63.1,10.32,6.7,176,1,1,63,5.2,92.8,False,5.0,False
TL011496,TR011496,DR0012,VH00091,2025-10-26,14.1,86.16,0.2,139,0,0,1438,3.7,27.0,False,3.6,False
TL011498,TR011498,DR0012,VH00057,2022-05-02,1244.5,50.16,27.1,161,59,56,752,200.8,0.0,False,4.9,False
TL011499,TR011499,DR0031,VH00005,2022-07-09,498.6,55.44,9.8,155,6,9,530,40.9,43.2,False,3.3,True
TL011502,TR011502,DR0033,VH00008,2025-06-08,1468.7,60.48,26.5,168,36,29,527,197.7,0.0,False,3.6,False
TL011503,TR011503,DR0028,VH00013,2024-09-07,1440.2,60.72,25.9,88,12,10,432,83.8,25.3,False,3.0,False
TL011505,TR011505,DR0049,VH00106,2026-06-28,40.6,7.68,5.8,146,0,0,55,1.9,96.7,False,3.6,False
TL011506,TR011506,DR0039,VH00056,2022-01-23,62.9,14.88,4.6,151,1,0,164,5.5,88.6,False,3.4,False
TL011507,TR011507,DR0032,VH00087,2023-06-02,398.5,8.16,53.3,135,3,2,26,25.1,84.7,False,4.8,False
TL011513,TR011513,DR0004,VH00114,2026-03-06,78.1,10.32,8.3,156,1,1,58,16.9,89.5,False,4.7,False
TL011515,TR011515,DR0047,VH00047,2022-10-21,167.3,77.52,2.4,109,4,2,457,31.1,59.8,False,4.2,False
TL011516,TR011516,DR0033,VH00024,2026-02-23,364.6,58.08,6.8,126,9,9,642,46.3,31.5,False,4.6,False
TL011519,TR011519,DR0012,VH00073,2024-06-25,1186.8,32.88,39.4,136,46,42,427,319.3,0.0,False,5.0,False
TL011523,TR011523,DR0059,VH00046,2024-04-24,1464.2,3.84,416.0,139,37,30,37,147.8,0.0,False,2.9,True
TL011524,TR011524,DR0043,VH00019,2026-06-07,1361.1,9.36,158.6,165,15,15,76,52.2,43.0,False,4.0,False
TL011527,TR011527,DR0052,VH00081,2026-06-24,257.2,107.04,2.6,135,1,0,242,5.5,84.8,False,3.7,False
TL011532,TR011532,DR0039,VH00111,2022-08-15,66.9,31.2,2.3,168,1,1,254,6.1,83.0,False,4.9,False
TL011537,TR011537,DR0033,VH00052,2026-06-03,18.1,37.44,0.5,112,0,0,481,1.9,75.4,False,4.1,False
TL011542,TR011542,DR0016,VH00018,2022-04-16,38.4,10.08,4.2,95,0,0,79,2.0,95.5,False,4.9,False
TL011544,TR011544,DR0024,VH00043,2023-12-27,1421.8,6.72,230.8,157,15,10,43,127.7,27.0,False,3.3,False
TL011545,TR011545,DR0022,VH00117,2022-01-06,30.4,22.56,1.5,91,0,0,334,2.4,82.6,False,4.3,False
TL011546,TR011546,DR0018,VH00038,2025-07-16,72.1,17.76,4.4,124,0,0,126,7.2,91.5,False,3.4,False
TL011547,TR011547,DR0048,VH00092,2024-06-13,134.3,24.0,6.1,138,0,0,106,3.1,93.8,False,4.2,False
TL011549,TR011549,DR0015,VH00057,2026-02-15,1440.2,28.8,54.6,178,21,26,213,249.2,0.0,False,4.0,False
TL011550,TR011550,DR0046,VH00061,2025-12-20,337.8,14.64,25.2,163,20,17,201,120.1,6.9,False,3.5,False
TL011552,TR011552,DR0059,VH00062,2024-02-02,1377.7,8.16,184.2,116,22,34,72,135.1,0.0,False,4.2,False
TL011553,TR011553,DR0017,VH00062,2024-06-03,21.9,21.6,1.1,147,0,0,151,3.0,91.5,False,3.5,False
TL011554,TR011554,DR0023,VH00073,2023-04-03,337.8,41.52,8.9,102,3,3,249,31.0,70.8,False,4.0,False
TL011555,TR011555,DR0011,VH00091,2025-07-24,1415.9,63.84,24.2,176,14,17,570,76.1,10.7,False,3.4,False
TL011559,TR011559,DR0029,VH00026,2024-11-29,11.5,8.4,1.5,176,0,0,123,2.4,93.1,False,4.0,False
TL011560,TR011560,DR0007,VH00102,2022-12-18,132.9,57.36,2.5,142,8,9,984,52.5,14.0,False,4.3,False
TL011568,TR011568,DR0054,VH00026,2022-10-14,46.8,20.16,2.5,119,0,0,140,2.9,92.1,False,3.9,False
TL011571,TR011571,DR0035,VH00020,2022-11-22,45.3,15.84,3.1,106,1,2,154,7.1,86.7,False,5.0,False
TL011574,TR011574,DR0057,VH00095,2025-04-03,40.0,9.12,4.8,126,0,0,25,1.7,98.2,False,3.5,False
TL011576,TR011576,DR0040,VH00037,2025-06-21,364.6,10.08,39.5,168,7,7,56,47.6,65.4,False,4.4,False
TL011578,TR011578,DR0002,VH00089,2023-11-16,1209.7,49.92,26.4,89,62,33,877,331.2,0.0,False,4.3,False
TL011580,TR011580,DR0059,VH00058,2026-06-17,12.8,21.12,0.7,104,0,0,298,1.5,84.6,False,4.4,False
TL011583,TR011583,DR0008,VH00088,2026-04-20,380.3,36.24,11.4,156,6,6,464,76.6,38.8,False,4.2,False
TL011584,TR011584,DR0017,VH00111,2022-12-16,14.5,59.28,0.3,166,0,0,811,1.2,59.1,False,4.0,False
TL011585,TR011585,DR0042,VH00102,2022-03-17,960.3,66.0,15.9,167,10,7,575,74.2,27.0,False,3.4,True
TL011588,TR011588,DR0029,VH00037,2024-12-15,42.8,117.6,0.4,120,0,0,1461,5.2,25.4,False,4.1,False
TL011593,TR011593,DR0019,VH00092,2025-03-21,23.4,185.28,0.1,97,0,0,4120,7.2,0.0,False,5.0,False
TL011594,TR011594,DR0005,VH00040,2023-11-09,543.0,99.12,6.0,150,5,6,361,43.9,55.3,False,5.0,False
TL011595,TR011595,DR0049,VH00017,2025-08-13,56.0,11.52,5.3,118,0,0,67,2.8,95.8,False,5.0,True
TL011597,TR011597,DR0015,VH00016,2023-09-21,337.8,48.96,7.5,148,4,5,574,34.4,50.0,False,4.7,True
TL011598,TR011598,DR0011,VH00053,2024-04-06,42.2,710.88,0.1,158,0,0,2644,3.2,0.0,False,4.5,False
TL011601,TR011601,DR0016,VH00065,2022-12-04,1440.2,36.48,43.1,169,10,11,180,146.0,21.2,False,3.0,False
TL011604,TR011604,DR0013,VH00116,2024-12-03,11.7,827.04,0.0,122,0,0,3176,0.5,0.0,False,4.8,False
TL011605,TR011605,DR0028,VH00056,2026-06-18,19.7,10.56,2.0,137,0,0,34,1.2,97.9,False,3.2,False
TL011608,TR011608,DR0043,VH00089,2022-05-13,1349.8,14.4,102.3,154,15,12,71,141.3,19.6,False,4.2,False
TL011609,TR011609,DR0057,VH00081,2026-02-28,40.6,232.32,0.2,97,0,0,998,1.1,49.8,False,4.2,False
TL011610,TR011610,DR0060,VH00054,2024-02-16,321.5,19.92,17.6,124,3,3,151,32.1,75.3,False,4.2,False
TL011611,TR011611,DR0048,VH00036,2023-04-15,543.0,48.72,12.2,81,2,1,197,11.4,82.7,False,4.4,False
TL011615,TR011615,DR0004,VH00078,2023-09-06,381.6,215.28,1.9,117,8,8,2521,36.8,0.0,False,5.0,False
TL011617,TR011617,DR0048,VH00028,2022-11-10,46.5,18.48,2.7,80,0,0,76,1.7,95.7,False,4.3,False
TL011618,TR011618,DR0041,VH00071,2025-08-06,55.2,95.52,0.6,117,0,0,838,2.1,57.5,False,4.1,False
TL011619,TR011619,DR0010,VH00091,2023-02-22,37.0,17.76,2.3,135,0,0,151,1.7,91.9,False,4.7,False
TL011621,TR011621,DR0007,VH00112,2026-06-18,1552.2,76.32,22.2,156,117,111,971,513.4,0.0,False,4.6,False
TL011623,TR011623,DR0021,VH00047,2024-10-04,78.7,11.04,7.8,178,1,1,90,9.5,90.2,False,4.7,False
TL011625,TR011625,DR0043,VH00019,2026-05-15,72.2,68.16,1.2,158,0,0,467,6.3,74.8,False,3.6,False
TL011628,TR011628,DR0059,VH00114,2022-05-14,125.8,69.12,2.0,178,2,2,1003,24.6,37.5,False,3.5,False
TL011630,TR011630,DR0016,VH00028,2026-01-07,1534.7,13.92,120.3,168,18,13,63,109.9,23.9,False,4.1,False
TL011633,TR011633,DR0013,VH00065,2023-06-05,48.1,12.96,4.0,118,0,0,46,3.0,96.8,False,3.5,False
TL011634,TR011634,DR0049,VH00061,2022-08-05,79.0,19.92,4.3,119,0,0,136,6.6,91.2,False,4.8,False
TL011639,TR011639,DR0042,VH00106,2022-01-22,12.0,43.44,0.3,130,0,0,382,1.2,80.5,False,4.7,False
TL011642,TR011642,DR0008,VH00025,2022-03-28,15.3,66.96,0.2,117,0,0,772,1.3,61.0,False,4.7,False
TL011643,TR011643,DR0024,VH00047,2022-03-10,66.8,7.44,9.8,174,0,0,42,3.7,96.8,False,4.6,False
TL011644,TR011644,DR0044,VH00064,2026-04-28,1432.2,32.88,47.5,137,35,23,310,287.5,0.0,False,3.9,False
TL011649,TR011649,DR0044,VH00062,2025-05-24,364.6,70.56,5.6,125,6,8,800,41.8,30.5,False,4.3,False
TL011650,TR011650,DR0040,VH00015,2026-02-14,386.7,10.8,39.1,110,8,6,84,61.0,59.5,False,4.7,False
TL011660,TR011660,DR0019,VH00053,2022-08-25,77.6,18.24,4.6,152,2,3,287,19.1,73.9,False,3.5,False
TL011661,TR011661,DR0051,VH00059,2026-04-14,70.5,158.64,0.5,113,1,1,1424,9.5,23.4,False,3.2,False
TL011665,TR011665,DR0058,VH00007,2022-03-23,1264.0,11.28,122.2,106,26,28,131,180.7,0.0,False,3.4,False
TL011669,TR011669,DR0055,VH00104,2022-08-03,10.9,3.84,3.1,180,0,0,25,1.7,98.2,False,4.0,False
TL011670,TR011670,DR0059,VH00021,2023-06-02,936.4,66.72,15.3,117,14,14,957,70.7,0.0,False,4.4,False
TL011674,TR011674,DR0047,VH00069,2026-03-19,1468.7,54.0,29.7,117,32,33,453,254.8,0.0,False,4.1,False
TL011675,TR011675,DR0054,VH00018,2026-03-23,31.4,10.32,3.3,179,0,0,85,2.1,95.1,False,4.3,False
TL011680,TR011680,DR0023,VH00068,2023-07-05,190.7,46.08,4.5,143,2,1,189,12.4,82.8,False,4.0,False
TL011681,TR011681,DR0053,VH00034,2024-05-19,41.7,15.36,3.0,100,0,0,85,4.3,94.5,False,4.7,False
TL011686,TR011686,DR0017,VH00011,2025-03-23,41.3,17.04,2.6,124,0,0,198,7.0,88.0,False,3.9,False
TL011687,TR011687,DR0051,VH00005,2024-05-25,73.1,63.36,1.3,115,1,1,862,9.9,51.4,False,4.2,False
