invoice_id,trip_id,customer_id,fleet_id,invoice_date,due_date,base_fare_pkr,total_surcharge_pkr,discount_pkr,driver_allowance_pkr,tax_pkr,total_amount_pkr,paid_amount_pkr,outstanding_pkr,payment_method,payment_status,advance_paid_pct
INV010954,TR011296,CU01160,FL001,2025-06-22,2025-06-29,147464.0,0.0,14237.0,825.0,0.0,134052.0,134052.0,0.0,Cash,Paid,20
INV010955,TR011297,CU01421,FL002,2023-05-23,2023-05-30,10028.0,0.0,0.0,2160.0,0.0,12188.0,12188.0,0.0,Cash,Paid,20
INV010956,TR011298,CU01380,FL004,2024-10-29,2024-11-05,7582.0,4000.0,0.0,1359.0,0.0,12941.0,12941.0,0.0,Cash,Paid,20
INV010957,TR011299,CU01966,FL003,2025-10-11,2025-10-18,8192.0,4500.0,0.0,1528.0,0.0,14220.0,14220.0,0.0,EasyPaisa,Paid,0
INV010958,TR011300,CU00687,FL003,2024-02-04,2024-02-11,7592.0,8000.0,0.0,970.0,0.0,16562.0,16562.0,0.0,Cash,Paid,20
INV010959,TR011301,CU00768,FL001,2023-02-14,2023-02-21,22721.0,1000.0,0.0,973.0,0.0,24694.0,24694.0,0.0,JazzCash,Paid,50
INV010960,TR011302,CU01243,FL004,2026-06-03,2026-06-10,22729.0,0.0,0.0,1421.0,0.0,24150.0,17878.0,6272.0,Card (POS),Partial,100
INV010961,TR011303,CU00762,FL001,2023-11-27,2023-12-04,35859.0,3586.0,0.0,2930.0,0.0,42375.0,42375.0,0.0,JazzCash,Paid,20
INV010962,TR011304,CU01599,FL003,2025-04-25,2025-05-02,85849.0,8585.0,0.0,0.0,0.0,94434.0,94434.0,0.0,JazzCash,Paid,100
INV010963,TR011305,CU00809,FL001,2022-10-10,2022-10-17,63159.0,0.0,0.0,0.0,0.0,63159.0,63159.0,0.0,EasyPaisa,Paid,0
INV010964,TR011306,CU00023,FL001,2023-05-20,2023-05-27,145186.0,0.0,0.0,1004.0,0.0,146190.0,146190.0,0.0,Cash,Paid,50
INV010965,TR011307,CU01552,FL001,2023-09-26,2023-10-03,39493.0,0.0,0.0,2662.0,0.0,42155.0,42155.0,0.0,Card (POS),Paid,50
INV010966,TR011308,CU00673,FL001,2022-11-03,2022-11-10,181560.0,500.0,0.0,2608.0,0.0,184668.0,153632.0,31036.0,Cash,Partial,50
INV010967,TR011309,CU00089,FL003,2022-04-13,2022-04-20,43620.0,0.0,0.0,1068.0,0.0,44688.0,44688.0,0.0,Bank Transfer,Paid,50
INV010968,TR011310,CU00989,FL002,2024-02-03,2024-02-10,46437.0,4500.0,10419.0,2563.0,0.0,43081.0,43081.0,0.0,Cash,Paid,100
INV010969,TR011311,CU01764,FL003,2024-04-30,2024-05-07,45184.0,2000.0,0.0,0.0,0.0,47184.0,47184.0,0.0,Cash,Paid,50
INV010970,TR011312,CU00011,FL003,2025-02-26,2025-03-05,10459.0,3046.0,534.0,1523.0,0.0,14494.0,14494.0,0.0,Bank Transfer,Paid,20
INV010971,TR011313,CU01272,FL002,2024-09-21,2024-09-28,26060.0,7000.0,0.0,0.0,0.0,33060.0,33060.0,0.0,Cash,Paid,100
INV010972,TR011314,CU01548,FL001,2023-07-10,2023-07-17,2881.0,4500.0,0.0,1683.0,0.0,9064.0,5682.0,3382.0,Bank Transfer,Partial,20
INV010973,TR011315,CU00938,FL001,2026-02-17,2026-02-24,4257.0,9926.0,0.0,2608.0,0.0,16791.0,16791.0,0.0,Cash,Paid,100
INV010974,TR011316,CU01714,FL003,2022-02-20,2022-02-27,18224.0,0.0,0.0,0.0,0.0,18224.0,18224.0,0.0,Bank Transfer,Paid,0
INV010975,TR011317,CU01717,FL003,2024-11-30,2024-12-07,117568.0,3000.0,0.0,1084.0,0.0,121652.0,102846.0,18806.0,Bank Transfer,Partial,0
INV010976,TR011318,CU01475,FL002,2025-08-24,2025-08-31,287123.0,28712.0,41253.0,1990.0,0.0,276572.0,276572.0,0.0,Cash,Paid,50
INV010977,TR011319,CU00398,FL001,2022-10-20,2022-10-27,16157.0,2500.0,0.0,2677.0,0.0,21334.0,21334.0,0.0,JazzCash,Paid,20
INV010978,TR011320,CU00260,FL004,2025-03-10,2025-03-17,117492.0,11749.0,0.0,1120.0,0.0,130361.0,130361.0,0.0,Bank Transfer,Paid,20
INV010979,TR011321,CU00437,FL001,2025-04-24,2025-05-01,90104.0,9010.0,11779.0,1775.0,0.0,89110.0,89110.0,0.0,JazzCash,Paid,100
INV010980,TR011322,CU01388,FL004,2022-02-08,2022-02-15,138804.0,0.0,0.0,1030.0,0.0,139834.0,139834.0,0.0,Bank Transfer,Paid,100
INV010981,TR011323,CU01959,FL002,2026-02-02,2026-02-09,5984.0,3500.0,0.0,878.0,0.0,10362.0,10362.0,0.0,JazzCash,Paid,20
INV010982,TR011324,CU01928,FL001,2025-08-21,2025-08-28,116919.0,9000.0,0.0,2388.0,0.0,128307.0,128307.0,0.0,Cash,Paid,0
INV010983,TR011325,CU00351,FL001,2025-11-12,2025-11-19,31895.0,3190.0,0.0,2408.0,0.0,37493.0,37493.0,0.0,Cash,Paid,50
INV010984,TR011326,CU00462,FL001,2023-06-17,2023-06-24,375123.0,2000.0,0.0,813.0,0.0,377936.0,377936.0,0.0,Cash,Paid,0
INV010985,TR011327,CU00235,FL001,2024-12-06,2024-12-13,28091.0,0.0,0.0,2711.0,0.0,30802.0,30802.0,0.0,Cash,Paid,100
INV010986,TR011328,CU00886,FL002,2022-10-06,2022-10-13,23514.0,0.0,4691.0,1100.0,0.0,19923.0,19923.0,0.0,EasyPaisa,Paid,50
INV010987,TR011329,CU01244,FL003,2022-08-10,2022-08-17,20801.0,0.0,0.0,703.0,0.0,21504.0,21504.0,0.0,Cash,Paid,100
INV010988,TR011330,CU00870,FL001,2025-06-17,2025-06-24,5602.0,1000.0,0.0,2788.0,0.0,9390.0,9390.0,0.0,Bank Transfer,Paid,20
INV010989,TR011331,CU01322,FL003,2024-09-25,2024-10-02,11602.0,4160.0,0.0,2725.0,0.0,18487.0,18487.0,0.0,EasyPaisa,Paid,50
INV010990,TR011332,CU00274,FL002,2025-11-02,2025-11-09,16302.0,3500.0,0.0,749.0,0.0,20551.0,20551.0,0.0,EasyPaisa,Paid,100
INV010991,TR011333,CU00458,FL001,2024-09-23,2024-09-30,1783.0,5500.0,0.0,2126.0,0.0,9409.0,9409.0,0.0,EasyPaisa,Paid,50
INV010992,TR011334,CU01072,FL003,2023-07-13,2023-07-20,21702.0,4500.0,0.0,0.0,0.0,26202.0,26202.0,0.0,Cash,Paid,50
INV010993,TR011335,CU00327,FL003,2024-05-06,2024-05-13,116789.0,3000.0,0.0,2135.0,0.0,121924.0,67877.0,54047.0,EasyPaisa,Partial,50
INV010994,TR011336,CU00445,FL001,2024-08-31,2024-09-07,31581.0,7158.0,0.0,0.0,0.0,38739.0,38739.0,0.0,Cash,Paid,100
INV010995,TR011337,CU01161,FL001,2022-03-07,2022-03-14,30318.0,3032.0,0.0,2364.0,0.0,35714.0,24649.0,11065.0,Cash,Partial,100
INV010996,TR011338,CU00173,FL001,2022-07-27,2022-08-03,5876.0,9588.0,0.0,1364.0,0.0,16828.0,16828.0,0.0,Card (POS),Paid,0
INV010997,TR011339,CU00394,FL004,2024-10-04,2024-10-11,13975.0,4000.0,969.0,658.0,0.0,17664.0,17664.0,0.0,JazzCash,Paid,20
INV010998,TR011340,CU00698,FL003,2023-07-14,2023-07-21,7708.0,2271.0,0.0,0.0,0.0,9979.0,9979.0,0.0,EasyPaisa,Paid,0
INV010999,TR011341,CU01505,FL001,2024-07-26,2024-08-02,217421.0,3000.0,0.0,1984.0,0.0,222405.0,222405.0,0.0,Cash,Paid,50
INV011000,TR011342,CU01806,FL003,2023-03-24,2023-03-31,40021.0,0.0,0.0,794.0,0.0,40815.0,40815.0,0.0,Bank Transfer,Paid,100
INV011001,TR011343,CU00562,FL001,2026-06-22,2026-06-29,36829.0,0.0,0.0,1961.0,0.0,38790.0,38790.0,0.0,Cash,Paid,0
INV011002,TR011344,CU00513,FL002,2024-12-06,2024-12-13,37134.0,1000.0,0.0,0.0,0.0,38134.0,38134.0,0.0,EasyPaisa,Paid,20
INV011003,TR011345,CU01569,FL002,2025-08-01,2025-08-08,51290.0,0.0,8698.0,2894.0,0.0,45486.0,36912.0,8574.0,Cash,Partial,0
INV011004,TR011346,CU00123,FL001,2026-05-09,2026-05-16,14716.0,10500.0,0.0,1075.0,0.0,26291.0,26291.0,0.0,EasyPaisa,Paid,100
INV011005,TR011347,CU01771,FL001,2025-10-14,2025-10-21,39106.0,0.0,0.0,0.0,0.0,39106.0,39106.0,0.0,JazzCash,Paid,50
INV011006,TR011348,CU00238,FL001,2022-03-06,2022-03-13,51680.0,5168.0,12498.0,0.0,0.0,44350.0,44350.0,0.0,Cash,Paid,50
INV011007,TR011349,CU00481,FL001,2025-10-18,2025-10-25,26425.0,5000.0,0.0,2864.0,0.0,34289.0,34289.0,0.0,Cash,Paid,20
INV011008,TR011350,CU01257,FL003,2025-02-16,2025-02-23,12061.0,0.0,0.0,2449.0,0.0,14510.0,14510.0,0.0,Bank Transfer,Paid,50
INV011009,TR011351,CU01080,FL001,2025-06-14,2025-06-21,12628.0,0.0,1840.0,799.0,0.0,11587.0,6610.0,4977.0,Bank Transfer,Partial,100
INV011010,TR011352,CU00480,FL001,2023-08-28,2023-09-04,26145.0,0.0,1866.0,2402.0,0.0,26681.0,26681.0,0.0,Cash,Paid,100
INV011011,TR011353,CU01595,FL003,2024-05-12,2024-05-19,4083.0,6500.0,0.0,1846.0,0.0,12429.0,12429.0,0.0,EasyPaisa,Paid,50
INV011012,TR011354,CU01556,FL001,2024-02-21,2024-02-28,3642.0,0.0,0.0,0.0,0.0,3642.0,3642.0,0.0,Cash,Paid,20
INV011013,TR011355,CU01555,FL001,2022-10-21,2022-10-28,166992.0,5500.0,0.0,2975.0,0.0,175467.0,175467.0,0.0,Cash,Paid,0
INV011014,TR011356,CU00276,FL001,2026-04-02,2026-04-09,421554.0,0.0,0.0,2224.0,0.0,423778.0,423778.0,0.0,EasyPaisa,Paid,20
INV011015,TR011357,CU00349,FL001,2026-03-03,2026-03-10,90103.0,0.0,0.0,2204.0,0.0,92307.0,92307.0,0.0,EasyPaisa,Paid,50
INV011016,TR011358,CU00502,FL001,2024-05-23,2024-05-30,66875.0,0.0,0.0,2000.0,0.0,68875.0,22210.0,46665.0,Cash,Partial,100
INV011017,TR011359,CU01787,FL001,2023-02-07,2023-02-14,131182.0,0.0,0.0,1713.0,0.0,132895.0,132895.0,0.0,Cash,Paid,20
INV011018,TR011360,CU01199,FL001,2022-06-18,2022-06-25,4769.0,0.0,1012.0,713.0,0.0,4470.0,4470.0,0.0,Cash,Paid,20
INV011019,TR011361,CU01684,FL002,2026-03-15,2026-03-22,32086.0,0.0,0.0,0.0,0.0,32086.0,32086.0,0.0,Bank Transfer,Paid,100
INV011020,TR011362,CU01058,FL001,2024-05-14,2024-05-21,6812.0,8500.0,0.0,2132.0,0.0,17444.0,17444.0,0.0,Cash,Paid,0
INV011021,TR011363,CU01214,FL001,2026-04-25,2026-05-02,57043.0,3000.0,12925.0,1591.0,0.0,48709.0,48709.0,0.0,Cash,Paid,20
INV011022,TR011364,CU00617,FL003,2022-05-14,2022-05-21,41269.0,3500.0,0.0,0.0,0.0,44769.0,44769.0,0.0,JazzCash,Paid,50
INV011023,TR011365,CU00470,FL001,2023-04-25,2023-05-02,10460.0,0.0,0.0,1900.0,0.0,12360.0,12360.0,0.0,JazzCash,Paid,50
INV011024,TR011366,CU01485,FL002,2022-12-16,2022-12-23,35685.0,5500.0,0.0,0.0,0.0,41185.0,41185.0,0.0,Cash,Paid,100
INV011025,TR011367,CU01375,FL003,2025-10-08,2025-10-15,127197.0,1500.0,0.0,2437.0,0.0,131134.0,131134.0,0.0,Cash,Paid,20
INV011026,TR011368,CU00360,FL003,2025-06-10,2025-06-17,11384.0,3500.0,0.0,2696.0,0.0,17580.0,17580.0,0.0,JazzCash,Paid,50
INV011027,TR011369,CU01140,FL004,2026-04-05,2026-04-12,585648.0,58565.0,0.0,1151.0,0.0,645364.0,645364.0,0.0,Cash,Paid,0
INV011028,TR011370,CU00331,FL003,2023-11-24,2023-12-01,16977.0,2000.0,0.0,736.0,0.0,19713.0,19713.0,0.0,Bank Transfer,Paid,50
INV011029,TR011371,CU01707,FL001,2024-08-20,2024-08-27,84704.0,3000.0,0.0,2603.0,0.0,90307.0,90307.0,0.0,EasyPaisa,Paid,0
INV011030,TR011372,CU01830,FL002,2024-11-16,2024-11-23,571263.0,0.0,0.0,848.0,0.0,572111.0,291571.0,280540.0,Card (POS),Partial,100
INV011031,TR011373,CU01861,FL004,2022-07-29,2022-08-05,538574.0,53857.0,42951.0,1765.0,0.0,551245.0,551245.0,0.0,Cash,Paid,100
INV011032,TR011374,CU01404,FL003,2024-02-13,2024-02-20,9555.0,4000.0,0.0,1167.0,0.0,14722.0,14722.0,0.0,JazzCash,Paid,50
INV011033,TR011375,CU00463,FL004,2022-02-22,2022-03-01,11291.0,3000.0,0.0,2362.0,0.0,16653.0,16653.0,0.0,JazzCash,Paid,0
INV011034,TR011376,CU00187,FL003,2026-03-28,2026-04-04,32407.0,3000.0,0.0,651.0,0.0,36058.0,36058.0,0.0,EasyPaisa,Paid,20
INV011035,TR011377,CU01560,FL003,2022-08-08,2022-08-15,3523758.0,352376.0,0.0,952.0,0.0,3877086.0,3877086.0,0.0,JazzCash,Paid,100
INV011036,TR011378,CU01781,FL003,2022-02-19,2022-02-26,8620.0,500.0,0.0,0.0,0.0,9120.0,9120.0,0.0,Cash,Paid,100
INV011037,TR011379,CU00821,FL002,2024-10-03,2024-10-10,30568.0,7000.0,0.0,1420.0,0.0,38988.0,38988.0,0.0,Cash,Paid,50
INV011038,TR011380,CU00112,FL001,2024-03-14,2024-03-21,44380.0,0.0,0.0,1387.0,0.0,45767.0,45767.0,0.0,EasyPaisa,Paid,0
INV011039,TR011381,CU01806,FL002,2025-10-08,2025-10-15,29188.0,5419.0,0.0,2428.0,0.0,37035.0,37035.0,0.0,Cash,Paid,100
INV011040,TR011382,CU01469,FL001,2023-10-12,2023-10-19,49065.0,0.0,0.0,2898.0,0.0,51963.0,51963.0,0.0,Cash,Paid,100
INV011041,TR011383,CU00992,FL003,2026-01-15,2026-01-22,154962.0,0.0,0.0,1951.0,0.0,156913.0,156913.0,0.0,JazzCash,Paid,100
INV011042,TR011384,CU01938,FL001,2026-06-09,2026-06-16,28093.0,4809.0,2181.0,1247.0,0.0,31968.0,31968.0,0.0,JazzCash,Paid,0
INV011043,TR011385,CU01962,FL001,2026-02-20,2026-02-27,15727.0,0.0,0.0,2731.0,0.0,18458.0,18458.0,0.0,Cash,Paid,20
INV011044,TR011386,CU00513,FL003,2024-03-23,2024-03-30,8876.0,4500.0,0.0,1850.0,0.0,15226.0,15226.0,0.0,Cash,Paid,100
INV011045,TR011387,CU00612,FL001,2022-03-10,2022-03-17,36075.0,1000.0,0.0,1423.0,0.0,38498.0,38498.0,0.0,Bank Transfer,Paid,50
INV011046,TR011388,CU01631,FL003,2025-05-09,2025-05-16,4476.0,3000.0,0.0,1698.0,0.0,9174.0,1840.0,7334.0,Bank Transfer,Partial,100
INV011047,TR011389,CU01827,FL002,2025-10-06,2025-10-13,4763.0,0.0,0.0,558.0,0.0,5321.0,5321.0,0.0,JazzCash,Paid,0
INV011048,TR011390,CU01575,FL002,2023-07-10,2023-07-17,7727.0,3000.0,0.0,597.0,0.0,11324.0,11324.0,0.0,JazzCash,Paid,50
INV011049,TR011391,CU00889,FL001,2023-01-11,2023-01-18,70620.0,2500.0,0.0,1246.0,0.0,74366.0,74366.0,0.0,JazzCash,Paid,0
INV011050,TR011392,CU01010,FL004,2022-04-18,2022-04-25,64568.0,1500.0,0.0,720.0,0.0,66788.0,50166.0,16622.0,Bank Transfer,Partial,0
INV011051,TR011394,CU00664,FL001,2022-02-21,2022-02-28,12204.0,0.0,0.0,885.0,0.0,13089.0,13089.0,0.0,EasyPaisa,Paid,50
INV011052,TR011395,CU00439,FL004,2023-12-05,2023-12-12,25072.0,7007.0,0.0,0.0,0.0,32079.0,32079.0,0.0,EasyPaisa,Paid,100
INV011053,TR011396,CU00869,FL003,2026-06-24,2026-07-01,908.0,91.0,0.0,2742.0,0.0,3741.0,3741.0,0.0,Bank Transfer,Paid,100
INV011054,TR011397,CU00280,FL002,2024-08-21,2024-08-28,84484.0,4000.0,0.0,1148.0,0.0,89632.0,89632.0,0.0,Cash,Paid,20
INV011055,TR011398,CU01003,FL001,2022-04-11,2022-04-18,16286.0,0.0,0.0,2926.0,0.0,19212.0,19212.0,0.0,Card (POS),Paid,100
INV011056,TR011399,CU01129,FL003,2023-01-05,2023-01-12,25394.0,0.0,0.0,1785.0,0.0,27179.0,27179.0,0.0,EasyPaisa,Paid,100
INV011057,TR011400,CU00179,FL003,2026-06-06,2026-06-13,35655.0,1000.0,0.0,1941.0,0.0,38596.0,38596.0,0.0,Cash,Paid,100
INV011058,TR011401,CU01080,FL003,2026-06-08,2026-06-15,8950.0,0.0,0.0,1219.0,0.0,10169.0,10169.0,0.0,EasyPaisa,Paid,0
INV011059,TR011402,CU01321,FL001,2023-09-10,2023-09-17,56341.0,4500.0,0.0,2464.0,0.0,63305.0,63305.0,0.0,Bank Transfer,Paid,100
INV011060,TR011403,CU01789,FL002,2026-03-29,2026-04-05,123277.0,3000.0,0.0,2794.0,0.0,129071.0,129071.0,0.0,EasyPaisa,Paid,50
INV011061,TR011404,CU00560,FL003,2025-01-29,2025-02-05,3863.0,5000.0,326.0,2266.0,0.0,10803.0,10803.0,0.0,EasyPaisa,Paid,100
INV011062,TR011405,CU01518,FL003,2023-03-09,2023-03-16,15184.0,4500.0,0.0,1401.0,0.0,21085.0,21085.0,0.0,Cash,Paid,100
INV011063,TR011406,CU00703,FL001,2024-12-02,2024-12-09,10316.0,6500.0,0.0,2300.0,0.0,19116.0,19116.0,0.0,JazzCash,Paid,100
INV011064,TR011407,CU01998,FL003,2023-04-24,2023-05-01,4878.0,4500.0,0.0,2153.0,0.0,11531.0,11531.0,0.0,Bank Transfer,Paid,20
INV011065,TR011408,CU01199,FL003,2024-07-28,2024-08-04,33608.0,1500.0,5065.0,1301.0,0.0,31344.0,31344.0,0.0,EasyPaisa,Paid,50
INV011066,TR011409,CU01526,FL004,2022-06-23,2022-06-30,103388.0,5000.0,0.0,845.0,0.0,109233.0,109233.0,0.0,Card (POS),Paid,20
INV011067,TR011410,CU00474,FL001,2022-06-08,2022-06-15,37993.0,4000.0,0.0,0.0,0.0,41993.0,41993.0,0.0,Bank Transfer,Paid,0
INV011068,TR011411,CU01373,FL001,2026-01-25,2026-02-01,6496.0,0.0,0.0,725.0,0.0,7221.0,7221.0,0.0,Card (POS),Paid,20
INV011069,TR011412,CU00100,FL004,2025-12-19,2025-12-26,2024.0,5000.0,0.0,0.0,0.0,7024.0,7024.0,0.0,Bank Transfer,Paid,50
INV011070,TR011413,CU01371,FL004,2024-07-10,2024-07-17,41105.0,0.0,0.0,826.0,0.0,41931.0,41931.0,0.0,Cash,Paid,50
INV011071,TR011414,CU01033,FL002,2024-11-24,2024-12-01,12222.0,2500.0,2962.0,0.0,0.0,11760.0,11760.0,0.0,JazzCash,Paid,0
INV011072,TR011415,CU00092,FL002,2025-07-06,2025-07-13,127866.0,0.0,0.0,2384.0,0.0,130250.0,130250.0,0.0,Cash,Paid,0
INV011073,TR011416,CU01810,FL003,2022-08-20,2022-08-27,64677.0,6000.0,0.0,0.0,0.0,70677.0,70677.0,0.0,Cash,Paid,100
INV011074,TR011417,CU00068,FL002,2023-08-28,2023-09-04,45635.0,4000.0,0.0,0.0,0.0,49635.0,49635.0,0.0,JazzCash,Paid,0
INV011075,TR011418,CU01752,FL002,2022-09-10,2022-09-17,48896.0,4000.0,0.0,761.0,0.0,53657.0,53657.0,0.0,JazzCash,Paid,20
INV011076,TR011419,CU01491,FL002,2025-05-25,2025-06-01,40070.0,0.0,0.0,2829.0,0.0,42899.0,25503.0,17396.0,Cash,Partial,0
INV011077,TR011421,CU01673,FL002,2026-01-10,2026-01-17,7558.0,3000.0,0.0,805.0,0.0,11363.0,11363.0,0.0,Bank Transfer,Paid,20
INV011078,TR011422,CU00206,FL001,2025-08-23,2025-08-30,14698.0,4000.0,0.0,0.0,0.0,18698.0,18698.0,0.0,JazzCash,Paid,0
INV011079,TR011423,CU01607,FL004,2024-07-21,2024-07-28,34444.0,0.0,0.0,1874.0,0.0,36318.0,36318.0,0.0,EasyPaisa,Paid,20
INV011080,TR011425,CU01280,FL001,2023-07-09,2023-07-16,111283.0,0.0,0.0,2596.0,0.0,113879.0,113879.0,0.0,Cash,Paid,0
INV011081,TR011426,CU00705,FL002,2024-11-10,2024-11-17,7428.0,6000.0,0.0,2770.0,0.0,16198.0,16198.0,0.0,Bank Transfer,Paid,20
INV011082,TR011427,CU00489,FL002,2022-11-14,2022-11-21,15349.0,4000.0,0.0,2565.0,0.0,21914.0,21914.0,0.0,Bank Transfer,Paid,50
INV011083,TR011428,CU00016,FL002,2024-01-22,2024-01-29,4766.0,0.0,0.0,1931.0,0.0,6697.0,6697.0,0.0,Cash,Paid,20
INV011084,TR011429,CU00738,FL004,2023-06-07,2023-06-14,34182.0,4000.0,0.0,1627.0,0.0,39809.0,39809.0,0.0,JazzCash,Paid,20
INV011085,TR011430,CU00750,FL001,2025-04-16,2025-04-23,5517.0,3500.0,0.0,2801.0,0.0,11818.0,4631.0,7187.0,EasyPaisa,Partial,100
INV011086,TR011431,CU01698,FL001,2025-06-19,2025-06-26,8230.0,0.0,0.0,1476.0,0.0,9706.0,9706.0,0.0,Bank Transfer,Paid,100
INV011087,TR011432,CU01258,FL002,2023-12-10,2023-12-17,315051.0,31505.0,0.0,1424.0,0.0,347980.0,347980.0,0.0,EasyPaisa,Paid,20
INV011088,TR011433,CU00994,FL004,2026-04-19,2026-04-26,2234.0,223.0,0.0,556.0,0.0,3013.0,3013.0,0.0,Cash,Paid,20
INV011089,TR011434,CU00098,FL003,2025-11-05,2025-11-12,10520.0,0.0,0.0,1616.0,0.0,12136.0,12136.0,0.0,EasyPaisa,Paid,50
INV011090,TR011435,CU00909,FL001,2023-06-15,2023-06-22,21781.0,0.0,0.0,0.0,0.0,21781.0,14176.0,7605.0,JazzCash,Partial,50
INV011091,TR011436,CU01336,FL001,2025-07-26,2025-08-02,61052.0,2000.0,0.0,2152.0,0.0,65204.0,65204.0,0.0,JazzCash,Paid,100
INV011092,TR011437,CU00017,FL004,2022-03-01,2022-03-08,510321.0,0.0,0.0,2961.0,0.0,513282.0,513282.0,0.0,Cash,Paid,0
INV011093,TR011438,CU00325,FL001,2026-02-20,2026-02-27,1961.0,4000.0,275.0,2213.0,0.0,7899.0,7899.0,0.0,JazzCash,Paid,50
INV011094,TR011439,CU00690,FL003,2023-10-27,2023-11-03,5464.0,0.0,0.0,2575.0,0.0,8039.0,8039.0,0.0,JazzCash,Paid,50
INV011095,TR011440,CU00874,FL001,2024-10-26,2024-11-02,12861.0,1286.0,0.0,1895.0,0.0,16042.0,16042.0,0.0,Card (POS),Paid,100
INV011096,TR011441,CU00408,FL001,2022-10-23,2022-10-30,30122.0,2500.0,0.0,1158.0,0.0,33780.0,33780.0,0.0,Cash,Paid,20
INV011097,TR011442,CU00367,FL001,2022-05-28,2022-06-04,16452.0,0.0,0.0,0.0,0.0,16452.0,4986.0,11466.0,Cash,Partial,20
INV011098,TR011443,CU01146,FL004,2026-02-13,2026-02-20,66947.0,6695.0,0.0,1050.0,0.0,74692.0,74692.0,0.0,Card (POS),Paid,50
INV011099,TR011444,CU01980,FL001,2026-06-04,2026-06-11,3197.0,2000.0,0.0,2478.0,0.0,7675.0,7675.0,0.0,JazzCash,Paid,0
INV011100,TR011445,CU00412,FL002,2025-08-16,2025-08-23,143357.0,0.0,17001.0,0.0,0.0,126356.0,126356.0,0.0,Cash,Paid,100
INV011101,TR011446,CU00252,FL001,2024-01-28,2024-02-04,15896.0,2000.0,0.0,1425.0,0.0,19321.0,19321.0,0.0,Cash,Paid,50
INV011102,TR011447,CU00661,FL004,2025-11-18,2025-11-25,686298.0,3000.0,98539.0,788.0,0.0,591547.0,263334.0,328213.0,Cash,Partial,100
INV011103,TR011448,CU00478,FL003,2023-08-26,2023-09-02,2128.0,0.0,0.0,1597.0,0.0,3725.0,3725.0,0.0,JazzCash,Paid,20
INV011104,TR011449,CU00369,FL001,2023-12-20,2023-12-27,54373.0,8437.0,0.0,1867.0,0.0,64677.0,64677.0,0.0,JazzCash,Paid,20
INV011105,TR011450,CU00219,FL001,2026-04-19,2026-04-26,6685.0,9500.0,0.0,1622.0,0.0,17807.0,17807.0,0.0,JazzCash,Paid,20
INV011106,TR011451,CU00255,FL002,2026-04-23,2026-04-30,7088.0,4709.0,0.0,1936.0,0.0,13733.0,13733.0,0.0,JazzCash,Paid,50
INV011107,TR011452,CU00024,FL003,2023-04-09,2023-04-16,10169.0,3500.0,1354.0,0.0,0.0,12315.0,12315.0,0.0,Cash,Paid,0
INV011108,TR011453,CU00358,FL003,2026-05-08,2026-05-15,16900.0,0.0,0.0,2603.0,0.0,19503.0,19503.0,0.0,Card (POS),Paid,50
INV011109,TR011454,CU01970,FL001,2022-05-07,2022-05-14,7525.0,0.0,0.0,1434.0,0.0,8959.0,8959.0,0.0,JazzCash,Paid,50
INV011110,TR011455,CU00156,FL002,2025-11-16,2025-11-23,25388.0,6039.0,0.0,1770.0,0.0,33197.0,33197.0,0.0,JazzCash,Paid,20
INV011111,TR011456,CU01970,FL001,2023-09-18,2023-09-25,4810.0,3500.0,0.0,1377.0,0.0,9687.0,9687.0,0.0,Cash,Paid,50
INV011112,TR011457,CU00681,FL001,2025-08-25,2025-09-01,14177.0,1418.0,0.0,605.0,0.0,16200.0,16200.0,0.0,Cash,Paid,100
INV011113,TR011458,CU00631,FL004,2024-12-13,2024-12-20,6109.0,5000.0,0.0,0.0,0.0,11109.0,9719.0,1390.0,Bank Transfer,Partial,50
INV011114,TR011460,CU00645,FL003,2024-02-23,2024-03-01,29273.0,0.0,0.0,788.0,0.0,30061.0,30061.0,0.0,Cash,Paid,50
INV011115,TR011462,CU00055,FL001,2024-12-21,2024-12-28,9830.0,0.0,0.0,0.0,0.0,9830.0,9830.0,0.0,Cash,Paid,20
INV011116,TR011463,CU01067,FL003,2023-09-12,2023-09-19,10937.0,0.0,0.0,1292.0,0.0,12229.0,12229.0,0.0,JazzCash,Paid,20
INV011117,TR011464,CU00930,FL002,2025-10-07,2025-10-14,7668.0,0.0,0.0,2644.0,0.0,10312.0,2723.0,7589.0,Cash,Partial,50
INV011118,TR011465,CU01624,FL002,2023-10-17,2023-10-24,7867.0,9500.0,0.0,2394.0,0.0,19761.0,19761.0,0.0,Card (POS),Paid,0
INV011119,TR011466,CU01571,FL001,2022-10-20,2022-10-27,120424.0,0.0,0.0,0.0,0.0,120424.0,54772.0,65652.0,JazzCash,Partial,100
INV011120,TR011467,CU01149,FL001,2024-01-11,2024-01-18,665.0,8500.0,0.0,1316.0,0.0,10481.0,10481.0,0.0,Cash,Paid,0
INV011121,TR011468,CU00140,FL001,2023-01-12,2023-01-19,119524.0,0.0,0.0,0.0,0.0,119524.0,119524.0,0.0,Cash,Paid,0
INV011122,TR011469,CU01711,FL003,2023-07-26,2023-08-02,3550.0,0.0,0.0,509.0,0.0,4059.0,4059.0,0.0,Card (POS),Paid,0
INV011123,TR011470,CU01697,FL001,2022-04-16,2022-04-23,21436.0,0.0,3714.0,2411.0,0.0,20133.0,20133.0,0.0,EasyPaisa,Paid,100
