booking_id,trip_id,customer_id,fleet_id,vehicle_id,driver_id,booking_type_id,booking_datetime,pickup_city,dropoff_city,pickup_datetime_requested,duration_days_requested,with_driver,estimated_fare_pkr,advance_paid_pkr,payment_method,status,cancellation_reason,notes,created_at
BK008475,TR008475,CU01144,FL003,VH00060,,BT001,2026-02-08 18:15:00,Karachi,Lahore,2026-02-08 20:55:00,0.32,False,53284.0,10657.0,Card (POS),Completed,,,2026-02-08 18:15:00
BK008476,TR008476,CU00976,FL001,VH00003,DR0015,BT008,2025-06-07 22:07:00,Abbottabad,Rawalpindi,2025-06-08 00:04:00,2.97,True,48093.0,9619.0,JazzCash,Completed,,,2025-06-07 22:07:00
BK008477,TR008477,CU01720,FL001,VH00046,DR0039,BT005,2026-05-07 13:03:00,Islamabad,Abbottabad,2026-05-07 14:47:00,2.26,True,52602.0,10520.0,Card (POS),Completed,,,2026-05-07 13:03:00
BK008478,TR008478,CU01787,FL003,VH00118,DR0004,BT001,2025-05-07 21:49:00,Karachi,Islamabad,2025-05-07 22:39:00,0.34,True,130700.0,26140.0,Cash,Completed,,,2025-05-07 21:49:00
BK008479,TR008479,CU01412,FL004,VH00095,DR0041,BT004,2026-04-09 21:53:00,Abbottabad,Abbottabad,2026-04-10 01:17:00,0.62,True,18981.0,3796.0,Card (POS),Completed,,,2026-04-09 21:53:00
BK008480,TR008480,CU00703,FL001,VH00062,DR0011,BT008,2025-11-06 15:27:00,Islamabad,Islamabad,2025-11-06 19:25:00,2.81,True,47447.0,9489.0,Cash,Completed,,,2025-11-06 15:27:00
BK008481,TR008481,CU00314,FL001,VH00051,DR0008,BT001,2026-06-19 15:30:00,Islamabad,Islamabad,2026-06-19 16:22:00,0.17,True,9879.0,1976.0,Card (POS),Completed,,,2026-06-19 15:30:00
BK008482,TR008482,CU01960,FL003,VH00072,DR0033,BT005,2024-09-28 09:35:00,Lahore,Abbottabad,2024-09-28 10:56:00,2.02,True,39871.0,7974.0,Cash,Completed,,,2024-09-28 09:35:00
BK008483,TR008483,CU01341,FL002,VH00079,DR0059,BT002,2024-07-09 10:53:00,Lahore,Lahore,2024-07-09 11:25:00,0.57,True,9267.0,1853.0,Card (POS),Completed,,,2024-07-09 10:53:00
BK008484,TR008484,CU00454,FL001,VH00077,DR0035,BT002,2026-02-27 06:37:00,Islamabad,Islamabad,2026-02-27 10:04:00,0.92,True,15976.0,3195.0,Bank Transfer,Completed,,,2026-02-27 06:37:00
BK008485,TR008485,CU01763,FL001,VH00034,DR0051,BT005,2025-02-01 07:06:00,Karachi,Multan,2025-02-01 08:16:00,1.07,True,15492.0,3098.0,Card (POS),Completed,,,2025-02-01 07:06:00
BK008486,TR008486,CU01381,FL001,VH00051,DR0039,BT005,2022-07-27 08:22:00,Lahore,Rawalpindi,2022-07-27 08:59:00,1.53,True,66033.0,13207.0,Card (POS),Completed,,,2022-07-27 08:22:00
BK008487,TR008487,CU00952,FL001,VH00023,,BT002,2024-12-12 10:58:00,Murree,Murree,2024-12-12 14:37:00,0.48,False,18609.0,3722.0,Cash,Completed,,,2024-12-12 10:58:00
BK008488,TR008488,CU00863,FL001,VH00033,DR0025,BT002,2025-07-07 15:44:00,Islamabad,Islamabad,2025-07-07 18:37:00,0.34,True,7867.0,1573.0,Cash,Completed,,,2025-07-07 15:44:00
BK008489,TR008489,CU01483,FL001,VH00025,DR0032,BT008,2024-08-27 07:32:00,Islamabad,Islamabad,2024-08-27 09:46:00,1.7,True,29584.0,5917.0,Card (POS),Completed,,,2024-08-27 07:32:00
BK008490,TR008490,CU00182,FL001,VH00108,DR0022,BT001,2024-01-17 17:24:00,Rawalpindi,Islamabad,2024-01-17 18:08:00,0.26,True,14997.0,2999.0,Card (POS),Completed,,,2024-01-17 17:24:00
BK008491,TR008491,CU00510,FL001,VH00031,DR0009,BT001,2022-06-05 14:25:00,Peshawar,Islamabad,2022-06-05 16:53:00,0.27,True,19489.0,3898.0,Card (POS),Completed,,,2022-06-05 14:25:00
BK008492,TR008492,CU01163,FL002,VH00059,DR0005,BT008,2023-12-23 20:30:00,Karachi,Islamabad,2023-12-23 21:36:00,2.8,True,184876.0,36975.0,Bank Transfer,Completed,,,2023-12-23 20:30:00
BK008493,TR008493,CU00246,FL004,VH00014,DR0052,BT005,2026-03-01 18:56:00,Islamabad,Quetta,2026-03-01 21:11:00,2.1,True,70580.0,14116.0,EasyPaisa,Completed,,,2026-03-01 18:56:00
BK008494,TR008494,CU01928,FL002,VH00066,DR0004,BT002,2025-11-13 11:48:00,Karachi,Lahore,2025-11-13 14:10:00,0.78,True,40584.0,8117.0,Cash,Completed,,,2025-11-13 11:48:00
BK008495,TR008495,CU00824,FL001,VH00067,DR0036,BT002,2026-04-04 15:05:00,Islamabad,Islamabad,2026-04-04 16:55:00,0.62,True,17591.0,3518.0,Cash,Completed,,,2026-04-04 15:05:00
BK008496,TR008496,CU00998,FL002,VH00010,DR0015,BT004,2024-11-04 17:00:00,Gujranwala,Gujranwala,2024-11-04 19:41:00,1.34,True,9351.0,1870.0,Card (POS),Completed,,,2024-11-04 17:00:00
BK008497,TR008497,CU00640,FL001,VH00031,DR0015,BT005,2022-11-21 17:14:00,Islamabad,Rawalpindi,2022-11-21 19:50:00,2.59,True,89680.0,17936.0,EasyPaisa,Completed,,,2022-11-21 17:14:00
BK008498,TR008498,CU01272,FL001,VH00106,,BT002,2022-05-24 00:03:00,Lahore,Lahore,2022-05-24 02:50:00,0.46,False,2877.0,575.0,JazzCash,Completed,,,2022-05-24 00:03:00
BK008499,TR008499,CU00241,FL001,VH00089,DR0023,BT008,2024-04-01 11:49:00,Peshawar,Peshawar,2024-04-01 15:42:00,1.67,True,31018.0,6204.0,JazzCash,Completed,,,2024-04-01 11:49:00
BK008500,TR008500,CU00036,FL001,VH00087,DR0029,BT001,2022-08-04 18:02:00,Lahore,Lahore,2022-08-04 20:52:00,0.32,True,5077.0,1015.0,Bank Transfer,Completed,,,2022-08-04 18:02:00
BK008501,TR008501,CU00995,FL001,VH00036,DR0046,BT001,2023-04-17 18:18:00,Abbottabad,Lahore,2023-04-17 20:52:00,0.17,True,5480.0,1096.0,JazzCash,Completed,,,2023-04-17 18:18:00
BK008502,TR008502,CU01122,FL002,VH00056,DR0004,BT001,2025-09-07 18:28:00,Lahore,Islamabad,2025-09-07 19:29:00,0.33,True,12039.0,2408.0,JazzCash,Completed,,,2025-09-07 18:28:00
BK008503,TR008503,CU01213,FL003,VH00104,DR0031,BT005,2022-03-06 17:40:00,Islamabad,Multan,2022-03-06 19:16:00,1.28,True,19862.0,3972.0,JazzCash,Completed,,,2022-03-06 17:40:00
BK008504,TR008504,CU01682,FL003,VH00104,DR0021,BT005,2026-02-24 04:28:00,Lahore,Multan,2026-02-24 07:47:00,2.28,True,2860.0,0.0,JazzCash,Cancelled,Weather,,2026-02-24 04:28:00
BK008505,TR008505,CU00523,FL004,VH00086,DR0019,BT002,2024-10-18 12:39:00,Murree,Murree,2024-10-18 15:21:00,0.76,True,6966.0,1393.0,Bank Transfer,Completed,,,2024-10-18 12:39:00
BK008506,TR008506,CU00044,FL001,VH00019,,BT007,2022-08-14 07:26:00,Murree,Murree,2022-08-14 09:04:00,8.91,False,42759.0,8552.0,JazzCash,Completed,,,2022-08-14 07:26:00
BK008507,TR008507,CU00672,FL002,VH00009,,BT001,2024-06-13 15:04:00,Islamabad,Islamabad,2024-06-13 16:21:00,0.5,False,7134.0,1427.0,Bank Transfer,Completed,,,2024-06-13 15:04:00
BK008508,TR008508,CU00490,FL004,VH00037,DR0058,BT008,2023-08-16 10:09:00,Karachi,Karachi,2023-08-16 12:57:00,2.92,True,38453.0,7691.0,Card (POS),Completed,,,2023-08-16 10:09:00
BK008509,TR008509,CU00502,FL004,VH00061,DR0035,BT006,2026-02-25 21:18:00,Faisalabad,Islamabad,2026-02-25 23:00:00,28.15,True,10778.0,0.0,Cash,Cancelled,Driver Unavailable,,2026-02-25 21:18:00
BK008510,TR008510,CU00392,FL002,VH00050,DR0041,BT002,2023-10-28 20:06:00,Islamabad,Islamabad,2023-10-28 22:29:00,0.3,True,11852.0,2370.0,EasyPaisa,Completed,,,2023-10-28 20:06:00
BK008511,TR008511,CU00719,FL001,VH00077,DR0036,BT002,2023-06-24 15:53:00,Karachi,Karachi,2023-06-24 17:12:00,0.5,True,9050.0,1810.0,Cash,Completed,,,2023-06-24 15:53:00
BK008512,TR008512,CU01773,FL001,VH00076,DR0022,BT002,2022-10-18 16:36:00,Peshawar,Karachi,2022-10-18 17:23:00,0.42,True,45668.0,9134.0,Bank Transfer,Completed,,,2022-10-18 16:36:00
BK008513,TR008513,CU01894,FL002,VH00042,DR0017,BT001,2023-06-01 10:51:00,Karachi,Islamabad,2023-06-01 11:37:00,0.31,True,75820.0,15164.0,Bank Transfer,Completed,,,2023-06-01 10:51:00
BK008514,TR008514,CU01251,FL001,VH00073,DR0026,BT003,2026-06-10 08:14:00,Murree,Karachi,2026-06-10 12:09:00,6.19,True,141182.0,28236.0,Card (POS),Completed,,,2026-06-10 08:14:00
BK008515,TR008515,CU00996,FL001,VH00033,,BT001,2026-05-17 20:28:00,Karachi,Lahore,2026-05-17 23:00:00,0.42,False,51448.0,10290.0,EasyPaisa,Completed,,,2026-05-17 20:28:00
BK008516,TR008516,CU00695,FL002,VH00042,,BT004,2022-02-04 08:53:00,Rawalpindi,Karachi,2022-02-04 12:15:00,1.76,False,116383.0,23277.0,Cash,Completed,,,2022-02-04 08:53:00
BK008517,TR008517,CU01855,FL003,VH00119,DR0057,BT008,2025-04-05 15:43:00,Rawalpindi,Rawalpindi,2025-04-05 16:24:00,2.14,True,18019.0,3604.0,EasyPaisa,Completed,,,2025-04-05 15:43:00
BK008518,TR008518,CU01628,FL001,VH00052,DR0049,BT001,2024-07-02 08:56:00,Karachi,Islamabad,2024-07-02 12:00:00,0.45,True,65623.0,13125.0,Bank Transfer,Completed,,,2024-07-02 08:56:00
BK008519,TR008519,CU00656,FL004,VH00116,DR0009,BT001,2025-03-15 07:04:00,Karachi,Lahore,2025-03-15 08:08:00,0.5,True,74250.0,14850.0,JazzCash,Completed,,,2025-03-15 07:04:00
BK008520,TR008520,CU01912,FL004,VH00103,DR0025,BT006,2026-06-19 17:08:00,Rawalpindi,Rawalpindi,2026-06-19 19:39:00,28.63,True,478044.0,95609.0,EasyPaisa,Completed,,,2026-06-19 17:08:00
BK008521,TR008521,CU00731,FL001,VH00051,DR0059,BT005,2025-09-11 22:18:00,Karachi,Peshawar,2025-09-12 01:50:00,1.31,True,125597.0,25119.0,Bank Transfer,Completed,,,2025-09-11 22:18:00
BK008522,TR008522,CU01462,FL001,VH00087,,BT007,2025-09-13 20:34:00,Rawalpindi,Rawalpindi,2025-09-13 21:54:00,9.6,False,111656.0,22331.0,JazzCash,Completed,,,2025-09-13 20:34:00
BK008523,TR008523,CU01765,FL001,VH00082,DR0058,BT005,2025-06-08 13:43:00,Karachi,Rawalpindi,2025-06-08 14:16:00,2.29,True,68910.0,13782.0,Bank Transfer,Completed,,,2025-06-08 13:43:00
BK008524,TR008524,CU01042,FL003,VH00119,DR0048,BT005,2023-06-03 06:56:00,Lahore,Rawalpindi,2023-06-03 08:15:00,2.37,True,25638.0,0.0,JazzCash,No Show,,,2023-06-03 06:56:00
BK008525,TR008525,CU00210,FL001,VH00024,DR0046,BT005,2022-09-07 20:19:00,Karachi,Faisalabad,2022-09-07 22:06:00,2.13,True,81115.0,16223.0,Bank Transfer,In Progress,,,2022-09-07 20:19:00
BK008526,TR008526,CU00778,FL001,VH00098,DR0052,BT001,2024-06-27 18:01:00,Abbottabad,Islamabad,2024-06-27 21:48:00,0.32,True,10120.0,2024.0,JazzCash,Completed,,,2024-06-27 18:01:00
BK008527,TR008527,CU00046,FL001,VH00025,DR0042,BT008,2024-06-05 07:41:00,Lahore,Lahore,2024-06-05 10:35:00,2.48,True,42623.0,0.0,Cash,No Show,,,2024-06-05 07:41:00
BK008528,TR008528,CU01165,FL001,VH00107,DR0043,BT008,2025-09-15 20:43:00,Lahore,Rawalpindi,2025-09-15 22:22:00,2.18,True,50764.0,10153.0,Bank Transfer,Completed,,,2025-09-15 20:43:00
BK008529,TR008529,CU01088,FL001,VH00016,DR0026,BT002,2024-07-17 20:45:00,Gujranwala,Karachi,2024-07-17 21:21:00,0.47,True,27013.0,5403.0,Cash,Completed,,,2024-07-17 20:45:00
BK008530,TR008530,CU00721,FL001,VH00067,DR0020,BT002,2022-11-23 19:58:00,Rawalpindi,Rawalpindi,2022-11-23 23:00:00,0.92,True,24172.0,4834.0,Cash,Completed,,,2022-11-23 19:58:00
BK008531,TR008531,CU01318,FL004,VH00116,DR0018,BT008,2024-10-23 15:48:00,Rawalpindi,Rawalpindi,2024-10-23 17:57:00,1.76,True,46100.0,9220.0,Bank Transfer,Completed,,,2024-10-23 15:48:00
BK008532,TR008532,CU00995,FL001,VH00052,DR0059,BT003,2023-05-08 00:28:00,Islamabad,Islamabad,2023-05-08 00:58:00,1.94,True,40304.0,8061.0,Cash,Completed,,,2023-05-08 00:28:00
BK008533,TR008533,CU00780,FL003,VH00105,DR0025,BT003,2024-10-07 22:52:00,Islamabad,Islamabad,2024-10-08 02:08:00,2.31,True,18617.0,0.0,EasyPaisa,No Show,,,2024-10-07 22:52:00
BK008534,TR008534,CU00705,FL001,VH00024,DR0046,BT001,2026-06-03 19:15:00,Murree,Islamabad,2026-06-03 20:20:00,0.22,True,6424.0,1285.0,Card (POS),Completed,,,2026-06-03 19:15:00
BK008535,TR008535,CU01075,FL002,VH00110,DR0015,BT005,2022-05-25 13:12:00,Islamabad,Murree,2022-05-25 16:26:00,2.65,True,75523.0,15105.0,EasyPaisa,Completed,,,2022-05-25 13:12:00
BK008536,TR008536,CU01684,FL004,VH00029,,BT002,2024-06-10 16:41:00,Islamabad,Islamabad,2024-06-10 18:24:00,0.47,False,8278.0,1656.0,Cash,Completed,,,2024-06-10 16:41:00
BK008537,TR008537,CU01217,FL001,VH00087,DR0024,BT001,2026-01-09 18:07:00,Lahore,Islamabad,2026-01-09 21:07:00,0.43,True,14749.0,2950.0,Card (POS),In Progress,,,2026-01-09 18:07:00
BK008538,TR008538,CU00568,FL001,VH00031,DR0004,BT006,2025-09-14 08:42:00,Lahore,Islamabad,2025-09-14 12:06:00,34.51,True,720132.0,144026.0,Bank Transfer,Completed,,,2025-09-14 08:42:00
BK008539,TR008539,CU01878,FL003,VH00060,DR0059,BT005,2022-12-15 10:54:00,Lahore,Rawalpindi,2022-12-15 13:20:00,2.7,True,71964.0,14393.0,Cash,Completed,,,2022-12-15 10:54:00
BK008540,TR008540,CU01065,FL001,VH00102,DR0049,BT001,2023-10-10 21:24:00,Rawalpindi,Islamabad,2023-10-11 00:13:00,0.31,True,5276.0,1055.0,JazzCash,Completed,,,2023-10-10 21:24:00
BK008541,TR008541,CU01369,FL003,VH00075,DR0056,BT008,2022-11-10 03:23:00,Abbottabad,Abbottabad,2022-11-10 04:54:00,1.81,True,13732.0,2746.0,JazzCash,Completed,,,2022-11-10 03:23:00
BK008542,TR008542,CU00463,FL001,VH00019,DR0015,BT007,2023-02-11 17:59:00,Lahore,Peshawar,2023-02-11 19:03:00,3.96,True,24825.0,4965.0,Bank Transfer,Completed,,,2023-02-11 17:59:00
BK008543,TR008543,CU00072,FL002,VH00094,DR0039,BT005,2025-01-12 17:25:00,Islamabad,Abbottabad,2025-01-12 21:16:00,1.76,True,16357.0,3271.0,JazzCash,Completed,,,2025-01-12 17:25:00
BK008544,TR008544,CU01289,FL003,VH00075,DR0056,BT008,2026-03-23 14:07:00,Rawalpindi,Islamabad,2026-03-23 15:32:00,2.56,True,18189.0,3638.0,EasyPaisa,Completed,,,2026-03-23 14:07:00
BK008545,TR008545,CU01720,FL001,VH00052,DR0036,BT002,2025-04-22 18:34:00,Lahore,Lahore,2025-04-22 19:50:00,0.61,True,13469.0,2694.0,EasyPaisa,Completed,,,2025-04-22 18:34:00
BK008546,TR008546,CU00900,FL001,VH00062,DR0012,BT003,2024-12-03 08:41:00,Rawalpindi,Islamabad,2024-12-03 11:13:00,2.9,True,48597.0,9719.0,Card (POS),Completed,,,2024-12-03 08:41:00
BK008547,TR008547,CU01588,FL003,VH00038,DR0012,BT004,2025-03-03 17:11:00,Faisalabad,Islamabad,2025-03-03 17:55:00,0.62,True,74153.0,14831.0,JazzCash,Completed,,,2025-03-03 17:11:00
BK008548,TR008548,CU01906,FL001,VH00069,DR0047,BT005,2024-09-19 07:05:00,Lahore,Rawalpindi,2024-09-19 09:01:00,1.66,True,16036.0,3207.0,JazzCash,Completed,,,2024-09-19 07:05:00
BK008549,TR008549,CU01608,FL001,VH00089,DR0053,BT002,2024-09-12 18:14:00,Lahore,Lahore,2024-09-12 21:03:00,0.43,True,9047.0,1809.0,EasyPaisa,Completed,,,2024-09-12 18:14:00
BK008550,TR008550,CU01179,FL002,VH00027,,BT006,2026-03-04 15:55:00,Peshawar,Islamabad,2026-03-04 18:14:00,32.34,False,235641.0,47128.0,Card (POS),Completed,,,2026-03-04 15:55:00
BK008551,TR008551,CU00609,FL002,VH00053,DR0004,BT005,2024-04-02 20:49:00,Karachi,Islamabad,2024-04-02 22:19:00,2.29,True,55865.0,11173.0,EasyPaisa,Completed,,,2024-04-02 20:49:00
BK008552,TR008552,CU01013,FL003,VH00048,,BT002,2026-04-11 17:06:00,Murree,Karachi,2026-04-11 18:32:00,0.52,False,62897.0,12579.0,JazzCash,Completed,,,2026-04-11 17:06:00
BK008553,TR008553,CU00982,FL003,VH00038,DR0017,BT001,2025-09-05 17:29:00,Islamabad,Islamabad,2025-09-05 19:03:00,0.35,True,31933.0,6387.0,Card (POS),Completed,,,2025-09-05 17:29:00
BK008554,TR008554,CU00154,FL002,VH00044,DR0015,BT008,2022-11-28 15:04:00,Karachi,Lahore,2022-11-28 18:14:00,1.4,True,89044.0,8904.0,Cash,Cancelled,Customer Request,,2022-11-28 15:04:00
BK008555,TR008555,CU01739,FL004,VH00101,,BT007,2024-10-14 17:06:00,Islamabad,Rawalpindi,2024-10-14 18:42:00,7.42,False,51394.0,10279.0,EasyPaisa,Completed,,,2024-10-14 17:06:00
BK008556,TR008556,CU01338,FL004,VH00014,,BT002,2023-11-20 12:02:00,Lahore,Islamabad,2023-11-20 14:06:00,0.4,False,20666.0,4133.0,Card (POS),Completed,,,2023-11-20 12:02:00
BK008557,TR008557,CU01104,FL003,VH00109,DR0004,BT006,2026-01-26 17:50:00,Lahore,Lahore,2026-01-26 21:37:00,34.76,True,570297.0,114059.0,Cash,Completed,,,2026-01-26 17:50:00
BK008558,TR008558,CU00429,FL003,VH00105,,BT004,2026-02-05 15:06:00,Lahore,Karachi,2026-02-05 15:42:00,1.6,False,36685.0,7337.0,EasyPaisa,In Progress,,,2026-02-05 15:06:00
BK008559,TR008559,CU01168,FL001,VH00036,DR0018,BT001,2023-10-14 17:37:00,Rawalpindi,Islamabad,2023-10-14 19:25:00,0.25,True,1108.0,222.0,EasyPaisa,Completed,,,2023-10-14 17:37:00
BK008560,TR008560,CU00191,FL002,VH00044,DR0037,BT005,2024-08-12 11:11:00,Lahore,Multan,2024-08-12 11:52:00,1.85,True,269831.0,53966.0,Bank Transfer,Completed,,,2024-08-12 11:11:00
BK008561,TR008561,CU00647,FL001,VH00011,DR0012,BT005,2023-11-26 21:19:00,Karachi,Faisalabad,2023-11-26 23:04:00,1.93,True,28073.0,5615.0,JazzCash,Completed,,,2023-11-26 21:19:00
BK008562,TR008562,CU01826,FL001,VH00082,,BT002,2022-08-22 19:41:00,Lahore,Islamabad,2022-08-22 22:28:00,0.7,False,19184.0,3837.0,EasyPaisa,Completed,,,2022-08-22 19:41:00
BK008563,TR008563,CU01524,FL002,VH00068,DR0032,BT003,2023-10-20 17:56:00,Peshawar,Peshawar,2023-10-20 20:13:00,3.28,True,33842.0,6768.0,Card (POS),Completed,,,2023-10-20 17:56:00
BK008564,TR008564,CU00679,FL001,VH00052,,BT005,2024-06-19 09:32:00,Islamabad,Rawalpindi,2024-06-19 13:31:00,2.46,False,49933.0,9987.0,Bank Transfer,In Progress,,,2024-06-19 09:32:00
BK008565,TR008565,CU00635,FL003,VH00060,,BT002,2025-04-13 17:36:00,Islamabad,Abbottabad,2025-04-13 19:25:00,0.98,False,25896.0,5179.0,JazzCash,Completed,,,2025-04-13 17:36:00
BK008566,TR008566,CU01867,FL003,VH00040,DR0016,BT005,2026-05-24 17:59:00,Lahore,Abbottabad,2026-05-24 19:00:00,2.88,True,18287.0,3657.0,Card (POS),In Progress,,,2026-05-24 17:59:00
BK008567,TR008567,CU00698,FL004,VH00116,,BT008,2023-04-06 00:19:00,Islamabad,Islamabad,2023-04-06 03:58:00,1.13,False,28410.0,5682.0,EasyPaisa,Completed,,,2023-04-06 00:19:00
BK008568,TR008568,CU01345,FL003,VH00028,,BT005,2024-02-20 13:17:00,Islamabad,Rawalpindi,2024-02-20 16:37:00,2.92,False,45743.0,9149.0,Cash,Completed,,,2024-02-20 13:17:00
BK008569,TR008569,CU01642,FL003,VH00083,DR0051,BT001,2026-06-11 14:42:00,Islamabad,Lahore,2026-06-11 16:30:00,0.27,True,13502.0,2700.0,JazzCash,Completed,,,2026-06-11 14:42:00
BK008570,TR008570,CU00695,FL002,VH00110,DR0009,BT001,2022-11-07 08:02:00,Faisalabad,Lahore,2022-11-07 10:15:00,0.48,True,19677.0,3935.0,Card (POS),In Progress,,,2022-11-07 08:02:00
BK008571,TR008571,CU01237,FL002,VH00085,,BT004,2022-10-23 10:13:00,Lahore,Lahore,2022-10-23 11:29:00,1.79,False,10750.0,2150.0,JazzCash,Completed,,,2022-10-23 10:13:00
BK008572,TR008572,CU01134,FL001,VH00031,DR0016,BT001,2024-12-27 12:00:00,Karachi,Islamabad,2024-12-27 14:13:00,0.38,True,100571.0,0.0,Cash,No Show,,,2024-12-27 12:00:00
BK008573,TR008573,CU00371,FL002,VH00010,DR0047,BT002,2026-01-14 06:07:00,Gujranwala,Karachi,2026-01-14 06:52:00,0.31,True,25722.0,5144.0,EasyPaisa,Completed,,,2026-01-14 06:07:00
BK008574,TR008574,CU01636,FL003,VH00047,DR0015,BT002,2025-01-15 08:24:00,Faisalabad,Faisalabad,2025-01-15 10:49:00,0.39,True,76561.0,15312.0,Card (POS),Completed,,,2025-01-15 08:24:00
BK008575,TR008575,CU00334,FL002,VH00110,DR0039,BT002,2023-05-11 08:58:00,Lahore,Lahore,2023-05-11 09:57:00,0.86,True,24760.0,4952.0,Card (POS),Completed,,,2023-05-11 08:58:00
BK008576,TR008576,CU01314,FL003,VH00118,DR0054,BT003,2023-08-21 14:13:00,Murree,Peshawar,2023-08-21 17:43:00,3.94,True,191249.0,38250.0,Bank Transfer,Completed,,,2023-08-21 14:13:00
BK008577,TR008577,CU00272,FL004,VH00095,DR0007,BT001,2026-04-07 07:50:00,Lahore,Islamabad,2026-04-07 10:21:00,0.36,True,28340.0,5668.0,JazzCash,Completed,,,2026-04-07 07:50:00
BK008578,TR008578,CU01555,FL002,VH00056,DR0022,BT005,2026-04-26 08:00:00,Lahore,Nathiagali,2026-04-26 11:47:00,1.52,True,25191.0,5038.0,EasyPaisa,Completed,,,2026-04-26 08:00:00
BK008579,TR008579,CU00360,FL004,VH00101,DR0031,BT001,2024-09-28 18:19:00,Lahore,Lahore,2024-09-28 20:44:00,0.5,True,4192.0,838.0,JazzCash,Completed,,,2024-09-28 18:19:00
BK008580,TR008580,CU00303,FL003,VH00020,,BT002,2026-01-20 07:20:00,Lahore,Karachi,2026-01-20 10:54:00,0.54,False,25273.0,5055.0,JazzCash,Completed,,,2026-01-20 07:20:00
BK008581,TR008581,CU00816,FL002,VH00027,DR0024,BT002,2025-04-12 12:20:00,Karachi,Islamabad,2025-04-12 15:30:00,0.53,True,40530.0,8106.0,Card (POS),In Progress,,,2025-04-12 12:20:00
BK008582,TR008582,CU00931,FL004,VH00116,DR0041,BT002,2023-05-05 11:05:00,Lahore,Lahore,2023-05-05 11:47:00,0.32,True,11321.0,2264.0,Card (POS),In Progress,,,2023-05-05 11:05:00
BK008583,TR008583,CU00415,FL001,VH00024,,BT001,2023-04-15 18:21:00,Karachi,Lahore,2023-04-15 20:04:00,0.24,False,47644.0,9529.0,Card (POS),In Progress,,,2023-04-15 18:21:00
BK008584,TR008584,CU00844,FL002,VH00056,DR0053,BT005,2024-08-05 09:43:00,Lahore,Islamabad,2024-08-05 12:22:00,2.67,True,37290.0,7458.0,EasyPaisa,Completed,,,2024-08-05 09:43:00
BK008585,TR008585,CU00840,FL001,VH00084,,BT002,2023-06-15 02:22:00,Karachi,Karachi,2023-06-15 05:30:00,0.5,False,8019.0,1604.0,Bank Transfer,Completed,,,2023-06-15 02:22:00
BK008586,TR008586,CU00245,FL004,VH00061,DR0008,BT001,2025-03-23 16:53:00,Rawalpindi,Islamabad,2025-03-23 20:38:00,0.37,True,3154.0,631.0,Bank Transfer,Completed,,,2025-03-23 16:53:00
BK008587,TR008587,CU00278,FL001,VH00084,,BT006,2026-01-07 15:13:00,Karachi,Lahore,2026-01-07 19:08:00,34.5,False,284214.0,56843.0,Cash,Completed,,,2026-01-07 15:13:00
BK008588,TR008588,CU01911,FL001,VH00041,DR0016,BT003,2026-03-04 19:02:00,Karachi,Karachi,2026-03-04 21:24:00,3.0,True,38221.0,7644.0,Cash,In Progress,,,2026-03-04 19:02:00
BK008589,TR008589,CU01084,FL004,VH00029,DR0041,BT002,2026-02-15 17:05:00,Islamabad,Peshawar,2026-02-15 19:33:00,0.69,True,14066.0,2813.0,EasyPaisa,Completed,,,2026-02-15 17:05:00
BK008590,TR008590,CU01365,FL003,VH00114,DR0048,BT008,2026-04-13 14:28:00,Nathiagali,Nathiagali,2026-04-13 17:49:00,1.74,True,34177.0,6835.0,Cash,Completed,,,2026-04-13 14:28:00
BK008591,TR008591,CU01221,FL003,VH00038,DR0032,BT003,2025-11-07 16:49:00,Lahore,Lahore,2025-11-07 20:41:00,1.53,True,122204.0,24441.0,EasyPaisa,Completed,,,2025-11-07 16:49:00
BK008592,TR008592,CU00275,FL002,VH00050,DR0020,BT002,2022-02-12 11:48:00,Karachi,Faisalabad,2022-02-12 15:01:00,0.54,True,89414.0,17883.0,Card (POS),Completed,,,2022-02-12 11:48:00
BK008593,TR008593,CU01473,FL001,VH00081,,BT002,2022-11-11 18:10:00,Islamabad,Islamabad,2022-11-11 20:12:00,0.38,False,13709.0,2742.0,Bank Transfer,Completed,,,2022-11-11 18:10:00
BK008594,TR008594,CU00814,FL002,VH00039,DR0053,BT001,2022-08-22 18:04:00,Peshawar,Islamabad,2022-08-22 20:10:00,0.14,True,17260.0,3452.0,EasyPaisa,Completed,,,2022-08-22 18:04:00
BK008595,TR008595,CU01867,FL001,VH00025,,BT008,2025-08-05 18:04:00,Karachi,Rawalpindi,2025-08-05 20:43:00,1.55,False,77232.0,15446.0,Card (POS),Completed,,,2025-08-05 18:04:00
BK008596,TR008596,CU00609,FL001,VH00017,DR0032,BT002,2024-10-14 15:03:00,Murree,Rawalpindi,2024-10-14 18:09:00,0.56,True,5558.0,1112.0,Cash,Completed,,,2024-10-14 15:03:00
BK008597,TR008597,CU00800,FL001,VH00045,DR0052,BT004,2023-03-15 20:00:00,Multan,Multan,2023-03-15 23:34:00,0.92,True,31923.0,6385.0,EasyPaisa,Completed,,,2023-03-15 20:00:00
BK008598,TR008598,CU00293,FL004,VH00095,DR0057,BT005,2026-03-04 08:43:00,Lahore,Quetta,2026-03-04 11:57:00,2.99,True,130205.0,0.0,JazzCash,No Show,,,2026-03-04 08:43:00
